n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,l
9.0,29.0,8.0,1.0,13.0,46.0,15.0,0.24,18.0,12.0,0.8,65.0,8.0,0.5,62.0,0.0,10.0,0.67,50.83,23.28,27538.31,0.39,213.0,0.04,1529.91,1183.13,0.53,14.0,23.0,52.0,0.17,75.0,138.0,29.0,18.0,87.0,18.42,63.0,1.0
55.0,109.0,9.0,4.0,98.0,190.0,55.0,0.16,82.0,17.0,0.31,300.0,26.0,0.46,339.0,0.0,36.0,0.65,111.51,109.02,1325447.92,4.05,1807.0,0.01,73636.0,12157.35,0.47,54.0,95.0,247.0,0.11,745.0,1062.0,82.0,24.0,498.0,23.13,343.0,1.0
5.0,9.0,3.0,0.0,13.0,16.0,5.0,0.19,8.0,2.0,0.4,20.0,1.0,0.0,27.0,0.0,0.0,0.0,43.61,13.76,8256.62,0.2,112.0,0.07,458.7,600.05,0.2,4.0,8.0,17.0,0.11,43.0,69.0,25.0,16.0,47.0,32.5,27.0,1.0
160.0,731.0,21.0,51.0,619.0,1090.0,366.0,0.27,368.0,24.0,0.07,1158.0,290.0,0.79,1317.0,0.0,183.0,0.5,291.06,165.21,7944834.54,16.03,6201.0,0.01,441379.67,48088.06,0.79,361.0,578.0,794.0,0.17,2313.0,3888.0,189.0,27.0,2149.0,33.72,1368.0,1.0
3.0,25.0,1.0,3.0,3.0,42.0,13.0,0.18,18.0,4.0,0.31,42.0,9.0,0.67,69.0,0.0,5.0,0.38,46.2,21.58,21520.88,0.33,190.0,0.05,1195.6,997.11,0.69,12.0,21.0,31.0,0.16,74.0,116.0,24.0,14.0,80.0,8.0,72.0,1.0
0.0,7.0,0.0,0.0,0.0,10.0,4.0,0.2,4.0,1.0,0.25,12.0,4.0,1.0,20.0,0.0,4.0,1.0,36.01,10.31,3829.39,0.12,79.0,0.1,212.74,371.33,1.0,3.0,5.0,10.0,0.15,33.0,46.0,16.0,10.0,26.0,0.0,20.0,1.0
2.0,9.0,5.0,2.0,0.0,16.0,5.0,0.19,8.0,5.0,1.0,19.0,1.0,0.0,25.0,0.0,5.0,1.0,25.39,19.13,9294.94,0.16,100.0,0.05,516.39,485.8,0.2,4.0,8.0,16.0,0.16,41.0,59.0,15.0,14.0,31.0,7.41,27.0,1.0
31.0,71.0,10.0,31.0,101.0,112.0,38.0,0.15,48.0,22.0,0.58,171.0,9.0,0.22,230.0,0.0,26.0,0.68,96.29,79.69,611518.68,2.56,1098.0,0.01,33973.26,7673.58,0.24,32.0,56.0,135.0,0.1,454.0,644.0,94.0,33.0,395.0,36.46,261.0,1.0
32.0,54.0,12.0,20.0,36.0,80.0,32.0,0.11,38.0,29.0,0.91,151.0,6.0,0.16,284.0,0.0,28.0,0.88,79.88,79.43,503991.97,2.12,905.0,0.01,27999.55,6345.16,0.19,21.0,40.0,121.0,0.08,395.0,510.0,92.0,37.0,385.0,16.47,304.0,1.0
6.0,11.0,5.0,11.0,0.0,20.0,6.0,0.21,10.0,5.0,0.83,26.0,1.0,0.0,17.0,0.0,6.0,1.0,20.21,13.0,3415.2,0.09,69.0,0.08,189.73,262.71,0.17,5.0,10.0,22.0,0.17,26.0,43.0,7.0,7.0,36.0,39.29,28.0,1.0
7.0,49.0,10.0,15.0,20.0,72.0,25.0,0.22,24.0,12.0,0.48,86.0,21.0,0.83,97.0,0.0,13.0,0.52,69.75,43.78,133683.98,1.02,483.0,0.02,7426.89,3053.49,0.84,24.0,36.0,63.0,0.18,217.0,266.0,57.0,23.0,141.0,26.52,112.0,1.0
3.0,5.0,1.0,0.0,17.0,8.0,3.0,0.3,4.0,3.0,1.0,10.0,1.0,0.0,10.0,0.0,3.0,1.0,27.6,10.56,3078.75,0.1,60.0,0.09,171.04,291.48,0.33,2.0,4.0,9.0,0.09,26.0,34.0,16.0,13.0,33.0,62.96,10.0,1.0
21.0,198.0,7.0,26.0,44.0,354.0,102.0,0.34,164.0,11.0,0.11,353.0,21.0,0.2,277.0,0.0,85.0,0.83,70.75,111.23,875340.89,2.62,1165.0,0.01,48630.05,7869.44,0.21,95.0,178.0,253.0,0.27,464.0,701.0,73.0,35.0,382.0,20.17,303.0,1.0
10.0,11.0,4.0,1.0,6.0,16.0,6.0,0.18,8.0,5.0,0.83,24.0,1.0,0.0,32.0,0.0,5.0,0.83,33.14,17.39,10016.44,0.19,109.0,0.06,556.47,576.11,0.17,4.0,8.0,20.0,0.12,45.0,64.0,22.0,17.0,52.0,17.95,33.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.09,0.0,1.0,1.0,6.0,1.0,0.0,11.0,0.0,0.0,0.0,14.11,12.5,2205.39,0.06,51.0,0.08,122.52,176.43,1.0,0.0,0.0,7.0,0.07,30.0,21.0,6.0,5.0,14.0,8.33,11.0,1.0
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.3,4.0,1.0,0.33,9.0,3.0,1.0,10.0,0.0,3.0,1.0,10.91,9.17,916.67,0.03,25.0,0.11,50.93,100.0,1.0,2.0,4.0,8.0,0.23,11.0,14.0,6.0,10.0,13.0,0.0,10.0,1.0
5.0,26.0,4.0,1.0,7.0,30.0,14.0,0.35,8.0,4.0,0.29,39.0,13.0,0.92,39.0,0.0,4.0,0.29,28.72,26.0,19415.7,0.25,131.0,0.04,1078.65,746.76,0.93,11.0,16.0,27.0,0.26,52.0,79.0,26.0,26.0,54.0,17.02,40.0,1.0
8.0,15.0,6.0,3.0,2.0,28.0,1.0,0.01,14.0,1.0,1.0,41.0,1.0,0.0,77.0,0.0,1.0,1.0,54.45,21.29,24686.12,0.39,215.0,0.05,1371.45,1159.35,1.0,7.0,14.0,35.0,0.01,95.0,120.0,29.0,13.0,92.0,6.1,80.0,1.0
0.0,3.0,2.0,0.0,1.0,4.0,2.0,0.25,2.0,2.0,1.0,6.0,1.0,0.0,8.0,0.0,2.0,1.0,19.46,7.5,1094.61,0.05,35.0,0.13,60.81,145.95,0.5,1.0,2.0,6.0,0.18,15.0,20.0,9.0,9.0,11.0,11.11,8.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,0.0,0.0,3.0,0.25,1.0,5.0,1.0,5.0,4.0,0.0,2.0,1.0
5.0,17.0,3.0,4.0,26.0,22.0,9.0,0.24,8.0,3.0,0.33,28.0,8.0,0.88,34.0,0.0,3.0,0.33,25.12,28.82,20871.52,0.24,139.0,0.03,1159.53,724.11,0.89,7.0,11.0,21.0,0.13,49.0,90.0,17.0,20.0,71.0,46.88,38.0,1.0
72.0,573.0,25.0,66.0,321.0,932.0,287.0,0.32,348.0,75.0,0.26,1004.0,157.0,0.55,835.0,0.0,80.0,0.28,214.91,151.9,4958584.3,10.88,4287.0,0.01,275476.92,32644.26,0.55,292.0,474.0,719.0,0.22,1681.0,2606.0,166.0,30.0,1296.0,31.67,901.0,1.0
3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.06,0.0,1.0,1.0,15.0,1.0,0.0,17.0,0.0,1.0,1.0,35.89,18.75,12619.31,0.22,140.0,0.05,701.07,673.03,1.0,0.0,0.0,16.0,0.04,50.0,90.0,16.0,12.0,23.0,5.56,17.0,1.0
36.0,153.0,5.0,39.0,14.0,180.0,102.0,0.29,80.0,17.0,0.17,279.0,32.0,0.31,308.0,0.0,29.0,0.28,46.77,132.28,818318.31,2.06,847.0,0.01,45462.13,6186.3,0.31,50.0,90.0,179.0,0.26,316.0,531.0,86.0,72.0,399.0,14.68,347.0,1.0
99.0,31.0,1.0,0.0,169.0,48.0,16.0,0.02,18.0,1.0,0.06,132.0,1.0,0.0,929.0,0.0,7.0,0.44,36.56,467.95,8005307.08,5.7,3309.0,0.0,444739.31,17107.28,0.06,15.0,24.0,118.0,0.01,1046.0,2263.0,19.0,17.0,1199.0,15.39,929.0,1.0
20.0,33.0,3.0,8.0,16.0,52.0,17.0,0.14,20.0,8.0,0.47,61.0,9.0,0.5,111.0,0.0,5.0,0.29,55.26,44.84,111104.84,0.83,423.0,0.02,6172.49,2477.93,0.53,16.0,31.0,46.0,0.11,158.0,265.0,37.0,21.0,157.0,17.78,119.0,1.0
4.0,25.0,1.0,3.0,9.0,40.0,13.0,0.37,16.0,2.0,0.15,46.0,9.0,0.67,32.0,0.0,13.0,1.0,11.52,67.69,52782.82,0.26,164.0,0.01,2932.38,779.8,0.69,12.0,20.0,35.0,0.24,57.0,107.0,8.0,19.0,54.0,27.27,35.0,1.0
35.0,13.0,9.0,2.0,170.0,20.0,7.0,0.01,8.0,5.0,0.71,178.0,4.0,0.5,1268.0,0.0,2.0,0.29,400.84,70.66,2001507.77,9.44,3945.0,0.01,111194.88,28324.74,0.57,6.0,10.0,173.0,0.0,1435.0,2510.0,132.0,13.0,1477.0,11.94,1270.0,1.0
5.0,11.0,5.0,1.0,4.0,20.0,6.0,0.21,10.0,6.0,1.0,24.0,1.0,0.0,28.0,0.0,6.0,1.0,44.65,11.43,5831.8,0.17,103.0,0.09,323.99,510.28,0.17,5.0,10.0,20.0,0.15,48.0,55.0,21.0,10.0,40.0,15.15,29.0,1.0
21.0,17.0,5.0,20.0,22.0,32.0,9.0,0.13,16.0,7.0,0.78,38.0,1.0,0.0,47.0,0.0,4.0,0.44,43.41,29.97,38986.01,0.43,224.0,0.03,2165.89,1300.85,0.11,8.0,16.0,31.0,0.08,86.0,138.0,33.0,23.0,112.0,47.19,67.0,1.0
1.0,5.0,2.0,3.0,16.0,8.0,3.0,0.14,4.0,2.0,0.67,12.0,1.0,0.0,18.0,0.0,3.0,1.0,20.0,13.0,3380.73,0.09,56.0,0.08,187.82,260.06,0.33,2.0,4.0,11.0,0.07,24.0,32.0,12.0,13.0,44.0,51.35,21.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,9.0,3.33,100.0,0.01,10.0,0.3,5.56,30.0,1.0,0.0,0.0,3.0,0.1,4.0,6.0,3.0,5.0,10.0,40.0,4.0,1.0
17.0,59.0,8.0,8.0,87.0,96.0,30.0,0.19,38.0,18.0,0.6,119.0,20.0,0.66,153.0,0.0,20.0,0.67,61.35,61.06,228723.65,1.25,622.0,0.02,12706.87,3745.91,0.67,29.0,49.0,91.0,0.11,223.0,399.0,42.0,23.0,267.0,38.31,161.0,1.0
68.0,149.0,20.0,3.0,250.0,172.0,103.0,0.22,78.0,88.0,0.85,344.0,10.0,0.09,469.0,0.0,96.0,0.93,88.36,216.34,4135634.05,6.37,2356.0,0.0,229757.46,19115.98,0.1,47.0,86.0,243.0,0.13,1047.0,1309.0,196.0,81.0,793.0,35.04,472.0,1.0
194.0,111.0,28.0,2.0,161.0,162.0,56.0,0.11,52.0,26.0,0.46,371.0,31.0,0.55,517.0,0.0,22.0,0.39,431.57,72.36,2259445.07,10.41,4013.0,0.01,125524.73,31226.6,0.55,55.0,81.0,317.0,0.06,1624.0,2389.0,202.0,18.0,876.0,23.97,519.0,1.0
12.0,29.0,3.0,1.0,5.0,50.0,15.0,0.22,24.0,12.0,0.8,56.0,5.0,0.29,67.0,0.0,14.0,0.93,60.34,19.46,22849.76,0.39,205.0,0.05,1269.43,1174.22,0.33,13.0,25.0,43.0,0.17,90.0,115.0,37.0,16.0,87.0,8.22,68.0,1.0
22.0,32.0,6.0,25.0,5.0,48.0,19.0,0.14,24.0,16.0,0.84,76.0,16.0,0.83,112.0,7.0,19.0,1.0,55.88,57.3,183485.55,1.07,519.0,0.02,10193.64,3202.19,0.84,12.0,24.0,59.0,0.11,191.0,328.0,45.0,27.0,173.0,21.13,137.0,1.0
6.0,1.0,3.0,0.0,3.0,4.0,1.0,0.02,2.0,1.0,1.0,24.0,1.0,0.0,42.0,0.0,1.0,1.0,123.29,14.16,24718.06,0.58,298.0,0.07,1373.23,1745.68,1.0,1.0,2.0,25.0,0.02,121.0,177.0,47.0,11.0,53.0,6.67,42.0,1.0
1.0,9.0,1.0,1.0,23.0,14.0,5.0,0.22,6.0,2.0,0.4,16.0,1.0,0.0,22.0,0.0,5.0,1.0,15.66,18.2,5186.72,0.09,63.0,0.05,288.15,284.98,0.2,4.0,7.0,13.0,0.09,28.0,35.0,10.0,13.0,53.0,52.17,23.0,1.0
6.0,7.0,4.0,0.0,12.0,8.0,4.0,0.2,2.0,2.0,0.5,13.0,4.0,1.0,20.0,0.0,4.0,1.0,47.39,10.75,5476.95,0.17,101.0,0.09,304.28,509.48,1.0,3.0,4.0,11.0,0.1,43.0,58.0,22.0,11.0,41.0,37.5,20.0,1.0
290.0,61.0,19.0,5.0,276.0,68.0,31.0,0.02,8.0,5.0,0.16,342.0,28.0,0.9,1603.0,0.0,4.0,0.13,1077.39,42.81,1974074.32,15.37,5521.0,0.02,109670.8,46117.72,0.9,30.0,34.0,313.0,0.01,1914.0,3607.0,313.0,14.0,2176.0,14.92,1608.0,1.0
25.0,106.0,6.0,26.0,51.0,190.0,60.0,0.14,90.0,55.0,0.92,216.0,9.0,0.14,405.0,0.0,38.0,0.63,83.53,152.19,1934693.36,4.24,1828.0,0.01,107482.96,12712.27,0.15,50.0,95.0,158.0,0.12,774.0,1054.0,89.0,35.0,512.0,15.98,431.0,1.0
1.0,9.0,0.0,0.0,4.0,12.0,5.0,0.42,4.0,1.0,0.2,13.0,5.0,1.0,12.0,0.0,5.0,1.0,13.95,11.33,1792.07,0.05,36.0,0.09,99.56,158.12,1.0,4.0,6.0,10.0,0.25,17.0,19.0,9.0,12.0,20.0,25.0,12.0,1.0
16.0,49.0,6.0,6.0,34.0,76.0,25.0,0.18,30.0,9.0,0.36,90.0,11.0,0.42,134.0,0.0,4.0,0.16,64.97,41.08,109660.08,0.89,466.0,0.02,6092.23,2669.21,0.44,23.0,38.0,67.0,0.13,174.0,292.0,36.0,17.0,192.0,22.99,140.0,1.0
0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,9.05,2.0,36.19,0.01,7.0,0.5,2.0,18.09,1.0,0.0,0.0,4.0,0.25,2.0,5.0,2.0,4.0,4.0,0.0,2.0,1.0
214.0,131.0,32.0,9.0,259.0,190.0,66.0,0.07,60.0,30.0,0.45,400.0,37.0,0.55,975.0,0.0,7.0,0.11,559.47,62.93,2215667.45,11.74,4477.0,0.02,123092.66,35207.96,0.56,65.0,95.0,336.0,0.05,1707.0,2770.0,217.0,16.0,1459.0,21.56,984.0,1.0
5.0,9.0,5.0,1.0,6.0,16.0,5.0,0.15,8.0,4.0,0.8,20.0,1.0,0.0,32.0,0.0,5.0,1.0,35.4,34.13,41218.87,0.4,224.0,0.03,2289.94,1207.88,0.2,4.0,8.0,17.0,0.06,91.0,133.0,24.0,18.0,84.0,17.95,33.0,1.0
5.0,3.0,4.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,13.0,4.0,2.0,1.0,51.53,6.92,2469.63,0.12,69.0,0.14,137.2,356.72,0.5,1.0,2.0,8.0,0.08,36.0,33.0,26.0,10.0,25.0,7.14,13.0,1.0
7.0,11.0,4.0,13.0,6.0,20.0,6.0,0.15,10.0,5.0,0.83,25.0,1.0,0.0,26.0,0.0,6.0,1.0,64.14,8.88,5061.35,0.19,105.0,0.11,281.19,569.76,0.17,5.0,10.0,21.0,0.11,41.0,64.0,30.0,13.0,54.0,42.22,39.0,1.0
14.0,17.0,4.0,7.0,13.0,36.0,9.0,0.13,16.0,7.0,0.78,44.0,1.0,0.0,65.0,0.0,9.0,1.0,108.64,19.61,41790.22,0.71,339.0,0.05,2321.68,2130.75,0.11,10.0,18.0,37.0,0.09,152.0,187.0,62.0,16.0,101.0,23.53,72.0,1.0
149.0,387.0,14.0,42.0,523.0,620.0,195.0,0.16,240.0,75.0,0.38,847.0,101.0,0.52,1163.0,0.0,144.0,0.74,267.52,157.53,6638898.42,14.05,5306.0,0.01,368827.68,42142.98,0.52,190.0,349.0,654.0,0.1,2107.0,3199.0,214.0,32.0,1879.0,32.7,1205.0,1.0
8.0,13.0,3.0,1.0,0.0,24.0,7.0,0.21,12.0,5.0,0.71,30.0,7.0,1.0,32.0,0.0,7.0,1.0,30.33,15.86,7626.84,0.16,91.0,0.06,423.71,480.97,1.0,6.0,12.0,25.0,0.16,37.0,54.0,21.0,18.0,44.0,3.03,33.0,1.0
188.0,3.0,4.0,1.0,188.0,4.0,2.0,0.0,2.0,1.0,0.5,553.0,1.0,0.0,553.0,0.0,2.0,1.0,2755.34,30.29,2528719.24,27.82,8712.0,0.03,140484.39,83471.42,0.5,1.0,2.0,553.0,0.0,3807.0,4905.0,754.0,12.0,932.0,25.47,554.0,1.0
0.0,7.0,3.0,4.0,0.0,12.0,4.0,0.21,6.0,4.0,1.0,19.0,1.0,0.0,15.0,0.0,4.0,1.0,35.22,11.14,4372.79,0.13,88.0,0.09,242.93,392.43,0.25,3.0,6.0,17.0,0.17,39.0,49.0,14.0,8.0,24.0,21.05,19.0,1.0
3.0,9.0,1.0,0.0,2.0,16.0,5.0,0.21,8.0,2.0,0.4,19.0,1.0,0.0,24.0,0.0,5.0,1.0,20.26,14.0,3970.88,0.09,59.0,0.07,220.6,283.63,0.2,4.0,8.0,16.0,0.16,21.0,38.0,12.0,16.0,31.0,7.69,24.0,1.0
1.0,23.0,0.0,0.0,2.0,24.0,12.0,0.71,2.0,1.0,0.08,25.0,12.0,1.0,17.0,0.0,6.0,0.5,21.89,15.5,5258.95,0.11,74.0,0.06,292.16,339.29,1.0,11.0,95.0,15.0,0.55,31.0,43.0,12.0,12.0,22.0,10.53,17.0,1.0
10.0,9.0,4.0,2.0,0.0,16.0,5.0,0.11,8.0,5.0,1.0,20.0,1.0,0.0,44.0,0.0,5.0,1.0,39.61,17.08,11555.16,0.23,128.0,0.06,641.95,676.53,0.2,4.0,8.0,17.0,0.09,61.0,67.0,25.0,14.0,58.0,4.35,46.0,1.0
10.0,23.0,5.0,5.0,10.0,38.0,12.0,0.18,16.0,3.0,0.25,47.0,8.0,0.64,61.0,0.0,8.0,0.67,67.99,15.47,16262.02,0.35,195.0,0.06,903.45,1051.5,0.67,11.0,19.0,37.0,0.14,69.0,126.0,29.0,13.0,88.0,19.74,66.0,1.0
1.0,7.0,4.0,2.0,2.0,12.0,4.0,0.19,6.0,3.0,0.75,16.0,1.0,0.0,19.0,0.0,4.0,1.0,28.16,11.27,3574.75,0.11,66.0,0.09,198.6,317.29,0.25,3.0,6.0,14.0,0.15,26.0,40.0,15.0,13.0,26.0,17.39,21.0,1.0
8.0,9.0,5.0,3.0,0.0,16.0,5.0,0.11,8.0,5.0,1.0,21.0,1.0,0.0,43.0,0.0,5.0,1.0,40.64,16.79,11459.28,0.23,131.0,0.06,636.63,682.44,0.2,4.0,8.0,18.0,0.09,62.0,69.0,24.0,13.0,56.0,6.52,46.0,1.0
8.0,9.0,4.0,1.0,0.0,16.0,5.0,0.11,8.0,5.0,1.0,20.0,1.0,0.0,45.0,0.0,5.0,1.0,36.2,18.57,12476.19,0.22,129.0,0.05,693.12,672.02,0.2,4.0,8.0,17.0,0.09,61.0,68.0,23.0,14.0,56.0,2.17,46.0,1.0
2.0,7.0,2.0,6.0,3.0,12.0,4.0,0.2,6.0,3.0,0.75,15.0,1.0,0.0,14.0,0.0,4.0,1.0,31.38,11.37,4055.14,0.12,72.0,0.09,225.29,356.7,0.25,3.0,6.0,13.0,0.15,36.0,36.0,19.0,12.0,27.0,39.13,20.0,1.0
3.0,3.0,1.0,7.0,1.0,4.0,1.0,0.08,2.0,1.0,1.0,8.0,1.0,0.0,5.0,0.0,1.0,1.0,21.78,6.05,797.21,0.04,30.0,0.17,44.29,131.77,1.0,1.0,2.0,8.0,0.05,11.0,19.0,10.0,11.0,19.0,61.54,12.0,1.0
2.0,5.0,2.0,3.0,1.0,8.0,3.0,0.25,4.0,2.0,0.67,10.0,1.0,0.0,9.0,2.0,3.0,1.0,30.59,5.83,1040.74,0.06,42.0,0.17,57.82,178.41,0.33,2.0,4.0,9.0,0.16,20.0,22.0,12.0,7.0,19.0,30.77,12.0,1.0
16.0,33.0,0.0,0.0,5.0,42.0,17.0,0.38,12.0,1.0,0.06,47.0,14.0,0.81,45.0,0.0,5.0,0.29,43.13,14.03,8485.92,0.2,121.0,0.07,471.44,605.0,0.82,15.0,23.0,32.0,0.25,41.0,80.0,19.0,13.0,68.0,10.0,45.0,1.0
8.0,15.0,5.0,18.0,3.0,28.0,8.0,0.16,14.0,6.0,0.75,34.0,1.0,0.0,33.0,0.0,8.0,1.0,79.72,9.93,7861.76,0.26,141.0,0.1,436.76,791.67,0.13,7.0,14.0,28.0,0.13,55.0,86.0,36.0,13.0,64.0,38.89,51.0,1.0
12.0,39.0,4.0,0.0,11.0,66.0,20.0,0.31,28.0,13.0,0.65,72.0,9.0,0.42,65.0,0.0,17.0,0.85,60.65,23.78,34292.58,0.48,253.0,0.04,1905.14,1442.21,0.45,19.0,33.0,54.0,0.22,107.0,146.0,36.0,16.0,90.0,14.47,65.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,0.0,0.0,3.0,0.2,1.0,5.0,1.0,5.0,5.0,33.33,2.0,1.0
5.0,15.0,2.0,6.0,8.0,24.0,8.0,0.22,10.0,5.0,0.63,27.0,6.0,0.71,30.0,0.0,6.0,0.75,28.93,17.76,9127.31,0.17,101.0,0.06,507.07,513.83,0.75,7.0,12.0,21.0,0.16,45.0,56.0,19.0,15.0,51.0,31.82,36.0,1.0
1.0,7.0,2.0,3.0,13.0,10.0,4.0,0.18,4.0,2.0,0.5,13.0,3.0,0.67,19.0,0.0,3.0,0.75,21.49,14.0,4211.59,0.1,64.0,0.07,233.98,300.83,0.75,3.0,5.0,11.0,0.1,28.0,36.0,13.0,13.0,41.0,45.71,22.0,1.0
7.0,9.0,4.0,0.0,0.0,16.0,5.0,0.12,8.0,4.0,0.8,23.0,1.0,0.0,43.0,0.0,3.0,0.6,32.06,21.12,14294.47,0.23,124.0,0.05,794.14,676.97,0.2,4.0,8.0,20.0,0.1,61.0,63.0,26.0,18.0,52.0,0.0,43.0,1.0
3.0,11.0,7.0,5.0,9.0,20.0,6.0,0.14,10.0,5.0,0.83,28.0,1.0,0.0,39.0,0.0,5.0,0.83,42.63,26.0,28814.88,0.37,203.0,0.04,1600.83,1108.26,0.17,5.0,10.0,24.0,0.1,91.0,112.0,28.0,16.0,58.0,26.42,44.0,1.0
2.0,3.0,4.0,0.0,1.0,4.0,2.0,0.11,2.0,1.0,0.5,11.0,1.0,0.0,18.0,0.0,1.0,0.5,20.37,7.0,998.37,0.05,33.0,0.14,55.46,142.62,0.5,1.0,2.0,11.0,0.09,21.0,12.0,12.0,8.0,22.0,5.26,18.0,1.0
3.0,11.0,0.0,1.0,1.0,14.0,6.0,0.4,4.0,1.0,0.17,15.0,6.0,1.0,14.0,0.0,6.0,1.0,18.32,19.0,6613.2,0.12,69.0,0.05,367.4,348.06,1.0,5.0,7.0,11.0,0.29,28.0,41.0,14.0,19.0,21.0,12.5,15.0,1.0
332.0,69.0,8.0,1.0,355.0,136.0,35.0,0.08,68.0,33.0,0.94,521.0,1.0,0.0,428.0,0.0,32.0,0.91,1419.95,39.29,2192161.64,18.6,6120.0,0.03,121786.76,55792.03,0.03,34.0,68.0,488.0,0.03,2829.0,3291.0,540.0,15.0,1203.0,45.41,429.0,1.0
29.0,23.0,3.0,51.0,48.0,20.0,16.0,0.13,8.0,16.0,1.0,50.0,7.0,0.4,68.0,0.0,16.0,1.0,45.73,39.54,71485.44,0.6,296.0,0.03,3971.41,1808.12,0.44,6.0,10.0,36.0,0.08,123.0,173.0,42.0,27.0,199.0,59.28,119.0,1.0
5.0,21.0,7.0,8.0,25.0,34.0,11.0,0.18,14.0,8.0,0.73,42.0,5.0,0.4,54.0,0.0,10.0,0.91,55.12,25.72,36461.36,0.47,240.0,0.04,2025.63,1417.65,0.45,10.0,17.0,33.0,0.12,111.0,129.0,41.0,19.0,95.0,37.93,62.0,1.0
1.0,9.0,2.0,1.0,2.0,16.0,5.0,0.21,8.0,3.0,0.6,18.0,4.0,0.75,23.0,0.0,4.0,0.8,33.08,12.35,5046.16,0.14,81.0,0.08,280.34,408.6,0.8,4.0,8.0,15.0,0.17,38.0,43.0,20.0,13.0,29.0,11.54,24.0,1.0
13.0,15.0,3.0,1.0,0.0,28.0,8.0,0.1,14.0,7.0,0.88,39.0,1.0,0.0,82.0,0.0,8.0,1.0,101.9,17.56,31435.36,0.6,293.0,0.06,1746.41,1789.8,0.13,7.0,14.0,33.0,0.08,138.0,155.0,55.0,14.0,98.0,1.2,83.0,1.0
