l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,1.0,5.0,1.0,0.33,10.0,1.0,0.0,7.0,0.0,6.02,18.33,2024.24,0.0,0.04,29.0,0.05,112.46,110.41,0.33,2.0,4.0,9.0,0.33,0.0,10.0,19.0,3.0,11.0,9.0,0.0,7.0,,,0.0,8.0,3.0,0.43,4.0,2.0
-1.0,4.0,7.0,2.0,0.5,14.0,1.0,0.0,21.0,3.0,25.84,10.71,2966.84,2.0,0.09,57.0,0.09,164.82,276.9,0.25,3.0,6.0,12.0,0.15,0.0,20.0,37.0,14.0,15.0,26.0,0.0,21.0,,,0.0,12.0,4.0,0.19,6.0,2.0
-1.0,2.0,3.0,2.0,1.0,7.0,1.0,0.0,20.0,1.0,32.81,7.76,1978.37,2.0,0.08,53.0,0.13,109.91,254.79,0.5,1.0,2.0,7.0,0.09,0.0,24.0,29.0,17.0,11.0,23.0,0.0,20.0,,,0.0,4.0,2.0,0.1,2.0,2.0
-1.0,0.0,5.0,2.0,0.67,11.0,1.0,0.0,5.0,0.0,4.54,15.0,1021.71,1.0,0.02,19.0,0.07,56.76,68.11,0.33,2.0,4.0,10.0,0.5,0.0,6.0,13.0,2.0,10.0,6.0,0.0,5.0,,,0.0,8.0,3.0,0.6,4.0,2.0
-1.0,4.0,3.0,1.0,0.5,7.0,1.0,0.0,9.0,1.0,17.4,11.5,2301.8,0.0,0.07,48.0,0.09,127.88,200.16,0.5,1.0,2.0,7.0,0.14,0.0,23.0,25.0,9.0,9.0,14.0,0.0,9.0,,,0.0,4.0,2.0,0.22,2.0,2.0
-1.0,1.0,5.0,1.0,0.33,12.0,1.0,0.0,17.0,1.0,21.5,7.15,1099.18,0.0,0.05,35.0,0.14,61.07,153.73,0.33,2.0,4.0,11.0,0.16,0.0,13.0,22.0,10.0,11.0,19.0,0.0,17.0,,,0.0,8.0,3.0,0.18,4.0,2.0
-1.0,21.0,8.0,3.0,0.5,24.0,1.0,0.0,29.0,0.0,30.85,12.92,5147.38,5.0,0.13,79.0,0.08,285.97,398.51,0.17,1.0,2.0,20.0,0.11,0.0,31.0,48.0,18.0,15.0,53.0,6.45,29.0,,,2.0,4.0,6.0,0.21,2.0,2.0
-1.0,2.0,7.0,2.0,0.5,14.0,3.0,0.67,9.0,0.0,10.4,19.0,3755.43,1.0,0.07,45.0,0.05,208.64,197.65,0.75,3.0,6.0,12.0,0.33,0.0,19.0,26.0,7.0,14.0,12.0,0.0,9.0,,,0.0,12.0,4.0,0.44,6.0,2.0
-1.0,4.0,3.0,2.0,1.0,7.0,1.0,0.0,5.0,0.0,10.92,7.86,674.43,1.0,0.03,21.0,0.13,37.47,85.84,0.5,1.0,2.0,7.0,0.2,0.0,11.0,10.0,7.0,10.0,10.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,2.0,3.0,2.0,1.0,8.0,1.0,0.0,15.0,0.0,25.27,11.39,3280.22,2.0,0.1,62.0,0.09,182.23,287.92,0.5,1.0,2.0,8.0,0.11,0.0,29.0,33.0,14.0,11.0,18.0,0.0,15.0,,,0.0,4.0,2.0,0.13,2.0,2.0
-1.0,3.0,3.0,2.0,1.0,8.0,1.0,0.0,12.0,1.0,19.16,6.19,733.44,2.0,0.04,29.0,0.16,40.75,118.54,0.5,1.0,2.0,8.0,0.13,0.0,11.0,18.0,8.0,9.0,16.0,0.0,12.0,,,0.0,4.0,2.0,0.17,2.0,2.0
-1.0,0.0,5.0,1.0,0.33,9.0,1.0,0.0,6.0,2.0,18.88,9.0,1529.25,0.0,0.06,40.0,0.11,84.96,169.92,0.33,2.0,4.0,8.0,0.43,0.0,20.0,20.0,10.0,9.0,7.0,0.0,6.0,,,0.0,8.0,3.0,0.5,4.0,2.0
-1.0,1.0,5.0,2.0,0.67,13.0,1.0,0.0,12.0,2.0,14.42,12.38,2207.86,4.0,0.06,42.0,0.08,122.66,178.41,0.33,2.0,4.0,12.0,0.21,0.0,18.0,24.0,8.0,11.0,14.0,0.0,12.0,,,0.0,8.0,3.0,0.25,4.0,2.0
-1.0,4.0,5.0,2.0,0.67,10.0,1.0,0.0,7.0,0.0,13.13,11.0,1588.72,1.0,0.05,34.0,0.09,88.26,144.43,0.33,2.0,4.0,9.0,0.25,0.0,16.0,18.0,8.0,11.0,12.0,0.0,7.0,,,0.0,8.0,3.0,0.43,4.0,2.0
-1.0,11.0,9.0,5.0,1.0,32.0,1.0,0.0,48.0,0.0,59.96,20.2,24477.25,12.0,0.4,197.0,0.05,1359.85,1211.5,0.2,5.0,10.0,29.0,0.08,0.0,90.0,107.0,49.0,22.0,64.0,7.69,48.0,,,4.0,20.0,5.0,0.1,10.0,2.0
-1.0,22.0,13.0,7.0,1.0,37.0,5.0,0.67,34.0,0.0,54.02,15.62,13176.06,12.0,0.28,148.0,0.06,732.0,843.67,0.71,6.0,11.0,32.0,0.11,1.0,59.0,89.0,34.0,18.0,63.0,15.0,35.0,,,5.0,22.0,7.0,0.2,10.0,2.2
-1.0,0.0,3.0,2.0,1.0,7.0,1.0,0.0,10.0,0.0,18.6,6.5,786.03,1.0,0.04,29.0,0.15,43.67,120.93,0.5,1.0,2.0,7.0,0.18,0.0,13.0,16.0,9.0,9.0,11.0,0.0,10.0,,,0.0,4.0,2.0,0.2,2.0,2.0
-1.0,2.0,15.0,8.0,1.0,37.0,1.0,0.0,27.0,2.0,31.82,22.41,15978.01,6.0,0.24,127.0,0.04,887.67,713.07,0.13,7.0,14.0,31.0,0.18,0.0,55.0,72.0,27.0,22.0,45.0,0.0,27.0,,,0.0,28.0,8.0,0.3,14.0,2.0
-1.0,1.0,7.0,2.0,0.5,14.0,4.0,1.0,6.0,0.0,10.28,10.0,1027.99,1.0,0.03,27.0,0.1,57.11,102.8,1.0,3.0,6.0,12.0,0.5,0.0,8.0,19.0,4.0,10.0,8.0,0.0,6.0,,,0.0,12.0,4.0,0.67,6.0,2.0
-1.0,2.0,13.0,5.0,0.71,25.0,6.0,0.83,11.0,0.0,7.15,29.75,6326.82,1.0,0.07,51.0,0.03,351.49,212.67,0.86,6.0,11.0,20.0,0.5,0.0,17.0,34.0,4.0,14.0,14.0,0.0,11.0,,,0.0,22.0,7.0,0.64,10.0,2.2
-1.0,1.0,3.0,1.0,0.5,5.0,1.0,0.0,6.0,1.0,10.58,7.2,548.26,0.0,0.03,20.0,0.14,30.46,76.15,0.5,1.0,2.0,5.0,0.25,0.0,8.0,12.0,5.0,9.0,8.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,18.0,25.0,8.0,0.57,51.0,5.0,0.31,67.0,0.0,56.74,25.15,35879.48,8.0,0.48,227.0,0.04,1993.3,1426.79,0.36,10.0,18.0,39.0,0.13,9.0,95.0,132.0,51.0,27.0,112.0,27.96,76.0,,,17.0,36.0,14.0,0.18,16.0,2.25
-1.0,3.0,5.0,2.0,0.67,11.0,3.0,1.0,16.0,1.0,29.62,10.74,3416.62,1.0,0.11,59.0,0.09,189.81,318.15,1.0,1.0,2.0,10.0,0.04,2.0,26.0,33.0,23.0,19.0,80.0,11.11,18.0,,,0.0,4.0,3.0,0.17,2.0,2.0
-1.0,4.0,5.0,1.0,0.33,11.0,1.0,0.0,11.0,0.0,21.4,12.0,3081.09,1.0,0.09,56.0,0.08,171.17,256.76,0.33,2.0,4.0,10.0,0.15,1.0,24.0,32.0,12.0,12.0,20.0,26.67,12.0,,,3.0,8.0,3.0,0.25,4.0,2.0
-1.0,2.0,3.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,11.42,6.0,411.19,0.0,0.02,18.0,0.17,22.84,68.53,0.5,1.0,2.0,6.0,0.22,0.0,9.0,9.0,6.0,8.0,9.0,16.67,5.0,,,1.0,4.0,2.0,0.4,2.0,2.0
-1.0,0.0,5.0,2.0,0.67,14.0,1.0,0.0,11.0,0.0,25.67,11.09,3155.71,4.0,0.09,58.0,0.09,175.32,284.6,0.33,2.0,4.0,13.0,0.23,1.0,29.0,29.0,17.0,13.0,13.0,8.33,12.0,,,0.0,8.0,3.0,0.25,4.0,2.0
-1.0,17.0,51.0,27.0,0.82,127.0,13.0,0.38,218.0,0.0,109.99,72.75,582205.62,6.0,2.67,1054.0,0.01,32344.76,8002.45,0.39,16.0,28.0,96.0,0.12,35.0,452.0,602.0,146.0,47.0,268.0,47.09,253.0,,,159.0,56.0,33.0,0.13,24.0,2.33
-1.0,23.0,51.0,1.0,0.04,86.0,13.0,0.48,72.0,0.0,67.01,40.21,108344.7,0.0,0.9,425.0,0.02,6019.15,2694.44,0.5,25.0,42.0,62.0,0.24,0.0,191.0,234.0,57.0,24.0,109.0,15.29,72.0,,,13.0,84.0,26.0,0.36,34.0,2.47
-1.0,1.0,11.0,2.0,0.33,25.0,5.0,0.8,23.0,0.0,18.18,25.38,11715.15,1.0,0.15,96.0,0.04,650.84,461.51,0.83,5.0,9.0,21.0,0.24,0.0,44.0,52.0,13.0,15.0,25.0,0.0,23.0,,,0.0,18.0,6.0,0.26,8.0,2.25
-1.0,2.0,17.0,1.0,0.11,31.0,9.0,1.0,16.0,0.0,9.47,31.5,9393.71,0.0,0.1,69.0,0.03,521.87,298.21,1.0,8.0,15.0,24.0,0.47,0.0,21.0,48.0,5.0,15.0,19.0,0.0,16.0,,,0.0,30.0,9.0,0.56,14.0,2.14
-1.0,42.0,27.0,4.0,0.29,65.0,9.0,0.62,46.0,0.0,68.52,22.38,34316.47,11.0,0.51,238.0,0.04,1906.47,1533.42,0.64,12.0,17.0,53.0,0.07,0.0,111.0,127.0,62.0,25.0,211.0,14.81,46.0,,,8.0,34.0,14.0,0.3,10.0,3.4
-1.0,2.0,7.0,3.0,0.75,15.0,1.0,0.0,13.0,0.0,14.24,12.75,2314.39,2.0,0.06,42.0,0.08,128.58,181.52,0.25,2.0,4.0,13.0,0.25,0.0,17.0,25.0,8.0,12.0,16.0,0.0,13.0,,,0.0,8.0,4.0,0.31,4.0,2.0
-1.0,5.0,15.0,4.0,0.5,40.0,1.0,0.0,34.0,3.0,56.82,11.24,7181.41,3.0,0.21,115.0,0.09,398.97,638.78,0.13,7.0,14.0,34.0,0.2,0.0,53.0,62.0,33.0,14.0,40.0,0.0,34.0,,,0.0,28.0,8.0,0.24,14.0,2.0
-1.0,1.0,13.0,3.0,0.6,32.0,1.0,0.0,36.0,0.0,50.26,14.66,10796.83,2.0,0.25,128.0,0.07,599.82,736.63,0.2,6.0,12.0,27.0,0.11,9.0,54.0,74.0,35.0,19.0,46.0,20.0,45.0,,,0.0,24.0,5.0,0.11,12.0,2.0
-1.0,9.0,15.0,2.0,0.25,24.0,7.0,0.86,22.0,2.0,42.2,19.35,15809.6,4.0,0.27,144.0,0.05,878.31,816.83,0.88,5.0,9.0,18.0,0.25,0.0,60.0,84.0,31.0,20.0,32.0,0.0,22.0,,,0.0,14.0,8.0,0.36,4.0,3.5
-1.0,2.0,11.0,1.0,0.17,18.0,5.0,0.8,7.0,0.0,9.45,16.5,2574.0,0.0,0.05,39.0,0.06,143.0,156.0,0.83,5.0,9.0,14.0,0.6,0.0,11.0,28.0,4.0,12.0,10.0,0.0,7.0,,,0.0,18.0,6.0,0.86,8.0,2.25
-1.0,1.0,3.0,2.0,1.0,5.0,1.0,0.0,4.0,0.0,13.87,4.67,302.05,2.0,0.02,17.0,0.21,16.78,64.73,0.5,1.0,2.0,5.0,0.29,1.0,7.0,10.0,6.0,8.0,7.0,20.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,19.0,9.0,1.0,0.2,22.0,1.0,0.0,54.0,0.0,148.42,23.87,84587.05,1.0,1.18,507.0,0.04,4699.28,3543.26,0.2,4.0,8.0,19.0,0.07,0.0,241.0,266.0,106.0,21.0,76.0,3.57,54.0,,,2.0,16.0,5.0,0.09,8.0,2.0
-1.0,1.0,13.0,6.0,0.86,24.0,6.0,0.83,17.0,3.0,44.6,12.75,7250.82,1.0,0.19,110.0,0.08,402.82,568.69,0.86,6.0,11.0,19.0,0.37,0.0,51.0,59.0,24.0,12.0,19.0,0.0,17.0,,,0.0,22.0,7.0,0.41,10.0,2.2
-1.0,9.0,15.0,4.0,0.5,29.0,5.0,0.57,51.0,4.0,54.24,14.29,11081.65,3.0,0.26,136.0,0.07,615.65,775.26,0.63,7.0,14.0,23.0,0.12,0.0,54.0,82.0,34.0,18.0,69.0,13.56,51.0,,,8.0,28.0,8.0,0.16,14.0,2.0
-1.0,2.0,33.0,7.0,0.41,68.0,14.0,0.81,34.0,0.0,30.56,37.08,42020.85,6.0,0.38,196.0,0.03,2334.49,1133.15,0.82,16.0,29.0,53.0,0.44,2.0,89.0,107.0,30.0,25.0,39.0,5.56,36.0,,,0.0,58.0,17.0,0.47,26.0,2.23
-1.0,6.0,9.0,4.0,0.8,20.0,1.0,0.0,17.0,1.0,35.57,8.0,2276.8,2.0,0.09,58.0,0.13,126.49,284.6,0.2,3.0,6.0,17.0,0.14,2.0,24.0,34.0,18.0,12.0,35.0,39.29,19.0,,,9.0,12.0,5.0,0.26,6.0,2.0
-1.0,2.0,11.0,3.0,0.5,19.0,5.0,0.8,18.0,0.0,43.77,11.31,5596.62,1.0,0.16,93.0,0.09,310.92,494.94,0.83,5.0,8.0,15.0,0.21,7.0,42.0,51.0,26.0,14.0,29.0,30.77,25.0,,,1.0,16.0,6.0,0.24,6.0,2.67
-1.0,14.0,5.0,3.0,1.0,14.0,1.0,0.0,22.0,0.0,45.57,8.11,3004.05,4.0,0.12,74.0,0.12,166.89,370.0,0.33,2.0,4.0,13.0,0.08,0.0,31.0,43.0,21.0,11.0,37.0,0.0,22.0,,,0.0,8.0,3.0,0.14,4.0,2.0
1.0,39.0,40.0,14.0,0.56,81.0,7.0,0.25,103.0,1.0,80.95,52.91,226588.75,7.0,1.43,619.0,0.02,12588.26,4282.78,0.28,12.0,22.0,58.0,0.14,4.0,260.0,359.0,86.0,35.0,179.0,25.9,107.0,,,32.0,40.0,25.0,0.23,16.0,2.5
1.0,4.0,7.0,2.0,0.5,13.0,1.0,0.0,12.0,0.0,32.54,10.88,3848.89,1.0,0.12,69.0,0.09,213.83,353.92,0.25,3.0,6.0,11.0,0.15,2.0,29.0,40.0,20.0,15.0,26.0,42.86,14.0,,,7.0,12.0,4.0,0.29,6.0,2.0
1.0,7.0,5.0,3.0,1.0,9.0,1.0,0.0,14.0,0.0,33.52,6.43,1385.31,2.0,0.07,47.0,0.16,76.96,215.49,0.33,2.0,4.0,8.0,0.14,0.0,18.0,29.0,14.0,10.0,22.0,0.0,14.0,,,0.0,8.0,3.0,0.21,4.0,2.0
1.0,17.0,57.0,9.0,0.31,96.0,8.0,0.25,66.0,0.0,163.74,20.69,70100.61,3.0,1.13,488.0,0.05,3894.48,3387.95,0.28,28.0,59.0,69.0,0.2,24.0,201.0,287.0,102.0,21.0,146.0,48.44,90.0,,,38.0,102.0,29.0,0.32,46.0,2.22
1.0,24.0,5.0,3.0,1.0,16.0,1.0,0.0,35.0,1.0,43.87,24.97,27356.45,4.0,0.37,187.0,0.04,1519.8,1095.44,0.33,2.0,4.0,15.0,0.04,2.0,88.0,99.0,37.0,21.0,77.0,32.68,37.0,,,15.0,8.0,3.0,0.08,4.0,2.0
1.0,10.0,5.0,1.0,0.33,13.0,1.0,0.0,34.0,0.0,61.05,23.72,34338.99,4.0,0.48,254.0,0.04,1907.72,1447.91,0.33,2.0,4.0,12.0,0.06,2.0,117.0,137.0,37.0,15.0,49.0,10.53,36.0,,,2.0,8.0,3.0,0.08,4.0,2.0
1.0,80.0,23.0,7.0,0.58,44.0,8.0,0.64,54.0,0.0,64.48,36.58,86270.84,2.0,0.79,368.0,0.03,4792.82,2358.66,0.67,11.0,18.0,34.0,0.07,10.0,166.0,202.0,59.0,26.0,163.0,34.15,64.0,,,18.0,36.0,12.0,0.19,14.0,2.57
1.0,8.0,3.0,2.0,1.0,7.0,1.0,0.0,12.0,0.0,30.96,6.07,1141.33,2.0,0.06,41.0,0.16,63.41,187.98,0.5,1.0,2.0,7.0,0.1,0.0,17.0,24.0,14.0,10.0,21.0,0.0,12.0,,,0.0,4.0,2.0,0.17,2.0,2.0
1.0,225.0,236.0,123.0,0.9,581.0,123.0,0.9,600.0,2.0,246.47,105.26,2730637.23,15.0,8.65,2785.0,0.01,151702.06,25942.69,0.9,98.0,192.0,447.0,0.16,2.0,1144.0,1641.0,538.0,99.0,868.0,6.54,602.0,,,40.0,384.0,136.0,0.23,188.0,2.04
1.0,36.0,13.0,4.0,0.57,38.0,3.0,0.33,120.0,1.0,118.33,59.93,424927.99,8.0,2.36,1002.0,0.02,23607.11,7090.97,0.43,5.0,9.0,33.0,0.03,0.0,458.0,544.0,107.0,28.0,218.0,25.93,120.0,,,42.0,18.0,7.0,0.06,8.0,2.25
1.0,55.0,40.0,13.0,0.52,91.0,6.0,0.21,153.0,1.0,95.98,61.92,367939.9,5.0,1.98,841.0,0.02,20441.11,5942.58,0.24,12.0,22.0,68.0,0.09,0.0,379.0,462.0,101.0,33.0,288.0,26.44,153.0,,,55.0,44.0,25.0,0.16,20.0,2.2
1.0,31.0,17.0,2.0,0.22,44.0,3.0,0.25,80.0,0.0,75.47,27.68,57833.24,4.0,0.7,318.0,0.04,3212.96,2089.21,0.33,8.0,15.0,37.0,0.05,11.0,126.0,192.0,66.0,29.0,167.0,40.74,91.0,,,44.0,30.0,9.0,0.1,14.0,2.14
1.0,9.0,9.0,3.0,0.6,18.0,4.0,0.75,21.0,0.0,32.1,20.26,13174.23,4.0,0.22,113.0,0.05,731.9,650.3,0.8,3.0,5.0,15.0,0.07,2.0,47.0,66.0,29.0,25.0,74.0,32.25,23.0,,,8.0,10.0,5.0,0.22,4.0,2.5
1.0,18.0,21.0,6.0,0.55,40.0,1.0,0.0,57.0,0.0,114.46,26.63,81152.69,6.0,1.02,434.0,0.04,4508.48,3047.71,0.09,10.0,19.0,31.0,0.11,13.0,194.0,240.0,102.0,28.0,103.0,32.14,70.0,,,14.0,38.0,11.0,0.16,18.0,2.11
1.0,18.0,11.0,3.0,0.5,25.0,1.0,0.0,58.0,0.0,98.09,20.0,39236.98,8.0,0.65,314.0,0.05,2179.83,1961.85,0.17,5.0,9.0,21.0,0.06,0.0,150.0,164.0,60.0,16.0,94.0,22.67,58.0,,,17.0,18.0,6.0,0.1,8.0,2.25
1.0,23.0,5.0,2.0,0.67,25.0,1.0,0.0,37.0,0.0,43.78,33.59,49408.04,4.0,0.49,248.0,0.03,2744.89,1470.82,0.33,2.0,4.0,24.0,0.03,11.0,111.0,137.0,38.0,23.0,99.0,50.67,48.0,,,27.0,8.0,3.0,0.06,4.0,2.0
1.0,8.0,7.0,1.0,0.25,16.0,1.0,0.0,15.0,0.0,31.88,12.28,4805.3,1.0,0.13,79.0,0.08,266.96,391.38,0.25,3.0,6.0,14.0,0.13,2.0,34.0,45.0,18.0,13.0,32.0,34.78,17.0,,,6.0,12.0,4.0,0.24,6.0,2.0
1.0,9.0,5.0,3.0,1.0,9.0,1.0,0.0,15.0,0.0,32.35,7.7,1918.25,2.0,0.08,53.0,0.13,106.57,249.12,0.33,2.0,4.0,8.0,0.12,0.0,21.0,32.0,15.0,11.0,25.0,0.0,15.0,,,0.0,8.0,3.0,0.2,4.0,2.0
-1.0,6.0,3.0,1.0,0.5,6.0,1.0,0.0,10.0,2.0,24.53,5.91,856.5,0.0,0.05,33.0,0.17,47.58,144.95,0.5,1.0,2.0,6.0,0.1,0.0,13.0,20.0,11.0,10.0,21.0,28.57,10.0,,,4.0,4.0,2.0,0.2,2.0,2.0
-1.0,1.0,5.0,3.0,1.0,14.0,3.0,1.0,13.0,0.0,29.8,5.77,991.7,5.0,0.06,38.0,0.17,55.09,171.9,1.0,2.0,4.0,13.0,0.2,0.0,15.0,23.0,13.0,10.0,15.0,0.0,13.0,,,0.0,8.0,3.0,0.23,4.0,2.0
-1.0,5.0,23.0,9.0,0.75,57.0,10.0,0.82,50.0,2.0,53.31,30.13,48410.46,9.0,0.54,263.0,0.03,2689.47,1606.54,0.83,11.0,22.0,47.0,0.21,1.0,113.0,150.0,45.0,24.0,58.0,3.85,51.0,,,1.0,44.0,12.0,0.24,22.0,2.0
-1.0,8.0,3.0,2.0,1.0,7.0,1.0,0.0,9.0,1.0,28.66,6.23,1113.38,2.0,0.06,38.0,0.16,61.85,178.62,0.5,1.0,2.0,7.0,0.1,2.0,17.0,21.0,15.0,11.0,20.0,18.18,11.0,,,0.0,4.0,2.0,0.18,2.0,2.0
-1.0,2.0,15.0,7.0,0.78,33.0,4.0,0.38,18.0,2.0,19.75,23.8,11186.0,4.0,0.16,94.0,0.04,621.44,470.0,0.44,5.0,10.0,26.0,0.2,3.0,42.0,52.0,15.0,17.0,44.0,14.29,21.0,,,0.0,20.0,9.0,0.43,10.0,2.0
-1.0,25.0,9.0,3.0,0.6,22.0,3.0,0.5,18.0,1.0,39.88,13.33,7090.32,4.0,0.18,98.0,0.08,393.91,531.77,0.6,4.0,7.0,19.0,0.08,5.0,45.0,53.0,27.0,16.0,66.0,55.0,23.0,,,17.0,14.0,5.0,0.22,6.0,2.33
-1.0,4.0,5.0,2.0,0.67,14.0,1.0,0.0,17.0,4.0,42.71,14.57,9068.9,1.0,0.21,114.0,0.07,503.83,622.38,0.33,2.0,4.0,13.0,0.1,1.0,51.0,63.0,28.0,16.0,30.0,32.0,18.0,,,7.0,8.0,3.0,0.17,4.0,2.0
-1.0,6.0,3.0,1.0,0.5,5.0,1.0,0.0,12.0,1.0,18.46,16.91,5277.76,0.0,0.1,69.0,0.06,293.21,312.13,0.5,1.0,2.0,5.0,0.04,0.0,31.0,38.0,11.0,12.0,47.0,70.0,12.0,,,28.0,4.0,2.0,0.17,2.0,2.0
-1.0,0.0,3.0,2.0,1.0,8.0,1.0,0.0,9.0,2.0,16.25,8.89,1283.82,2.0,0.05,34.0,0.11,71.32,144.43,0.5,1.0,2.0,8.0,0.2,0.0,16.0,18.0,9.0,10.0,10.0,0.0,9.0,,,0.0,4.0,2.0,0.22,2.0,2.0
-1.0,0.0,3.0,1.0,0.5,5.0,1.0,0.0,6.0,3.0,9.87,5.63,312.22,0.0,0.02,15.0,0.18,17.35,55.51,0.5,1.0,2.0,5.0,0.29,0.0,5.0,10.0,4.0,9.0,7.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,3.0,5.0,1.0,0.33,11.0,1.0,0.0,5.0,3.0,14.2,12.38,2175.04,0.0,0.06,43.0,0.08,120.84,175.76,0.33,2.0,4.0,10.0,0.33,0.0,22.0,21.0,8.0,9.0,9.0,0.0,5.0,,,0.0,8.0,3.0,0.6,4.0,2.0
-1.0,4.0,3.0,1.0,0.5,7.0,1.0,0.0,6.0,1.0,11.53,11.25,1458.65,1.0,0.04,30.0,0.09,81.04,129.66,0.5,1.0,2.0,7.0,0.18,0.0,15.0,15.0,8.0,12.0,11.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,1.0,13.0,4.0,0.57,28.0,7.0,1.0,19.0,1.0,25.13,19.0,9073.67,5.0,0.16,91.0,0.05,504.09,477.56,1.0,6.0,11.0,23.0,0.33,0.0,38.0,53.0,19.0,19.0,21.0,0.0,19.0,,,0.0,22.0,7.0,0.37,10.0,2.2
-1.0,15.0,15.0,3.0,0.38,24.0,5.0,0.57,24.0,1.0,29.28,26.67,20818.63,2.0,0.26,143.0,0.04,1156.59,780.7,0.63,7.0,11.0,18.0,0.15,2.0,64.0,79.0,24.0,20.0,54.0,36.84,26.0,,,12.0,22.0,8.0,0.31,8.0,2.75
-1.0,9.0,25.0,9.0,0.69,62.0,8.0,0.58,47.0,2.0,57.88,31.53,57542.56,10.0,0.61,293.0,0.03,3196.81,1825.04,0.62,12.0,24.0,51.0,0.19,0.0,134.0,159.0,51.0,24.0,70.0,2.08,47.0,,,1.0,48.0,13.0,0.28,24.0,2.0
-1.0,2.0,5.0,2.0,0.67,9.0,1.0,0.0,8.0,1.0,12.1,13.93,2347.73,1.0,0.06,39.0,0.07,130.43,168.56,0.33,2.0,4.0,8.0,0.27,0.0,15.0,24.0,7.0,13.0,11.0,0.0,8.0,,,0.0,8.0,3.0,0.38,4.0,2.0
-1.0,13.0,5.0,1.0,0.33,19.0,1.0,0.0,36.0,0.0,49.13,19.76,19184.32,1.0,0.32,185.0,0.05,1065.8,970.87,0.33,2.0,4.0,18.0,0.05,0.0,76.0,109.0,25.0,13.0,62.0,25.0,36.0,,,12.0,8.0,3.0,0.08,4.0,2.0
-1.0,0.0,11.0,4.0,0.67,26.0,1.0,0.0,22.0,0.0,33.56,12.02,4852.71,3.0,0.13,80.0,0.08,269.59,403.55,0.17,5.0,10.0,22.0,0.26,0.0,37.0,43.0,20.0,13.0,23.0,0.0,22.0,,,0.0,20.0,6.0,0.27,10.0,2.0
-1.0,6.0,9.0,3.0,0.6,16.0,1.0,0.0,8.0,2.0,19.89,13.0,3360.81,2.0,0.09,55.0,0.08,186.71,258.51,0.2,4.0,8.0,13.0,0.31,1.0,26.0,29.0,13.0,13.0,16.0,11.11,9.0,,,0.0,16.0,5.0,0.56,8.0,2.0
-1.0,2.0,3.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,9.05,2.0,36.19,0.0,0.01,7.0,0.5,2.0,18.09,0.5,1.0,2.0,5.0,0.22,0.0,2.0,5.0,2.0,4.0,9.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,2.0,3.0,2.0,1.0,7.0,1.0,0.0,9.0,3.0,15.57,7.5,875.68,1.0,0.04,28.0,0.13,48.65,116.76,0.5,1.0,2.0,7.0,0.17,0.0,12.0,16.0,8.0,10.0,12.0,0.0,9.0,,,0.0,4.0,2.0,0.22,2.0,2.0
-1.0,1.0,3.0,2.0,1.0,5.0,1.0,0.0,5.0,1.0,19.1,5.78,637.64,1.0,0.04,27.0,0.17,35.42,110.36,0.5,1.0,2.0,5.0,0.29,0.0,13.0,14.0,9.0,8.0,7.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,1.0,5.0,3.0,1.0,13.0,1.0,0.0,7.0,2.0,24.15,8.59,1782.21,2.0,0.07,48.0,0.12,99.01,207.45,0.33,2.0,4.0,12.0,0.33,0.0,21.0,27.0,11.0,9.0,9.0,0.0,7.0,,,0.0,8.0,3.0,0.43,4.0,2.0
-1.0,2.0,43.0,1.0,0.05,85.0,1.0,0.0,2.0,1.0,112.1,18.1,36742.62,0.0,0.68,345.0,0.06,2041.26,2029.51,0.05,21.0,42.0,65.0,0.73,25.0,158.0,187.0,48.0,11.0,30.0,92.59,27.0,,,0.0,84.0,22.0,0.81,42.0,2.0
-1.0,1.0,3.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,10.75,6.0,387.18,1.0,0.02,18.0,0.17,21.51,64.53,0.5,1.0,2.0,6.0,0.29,0.0,6.0,12.0,4.0,8.0,7.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,0.0,17.0,2.0,0.22,30.0,3.0,0.25,31.0,6.0,27.36,29.33,23526.15,2.0,0.27,154.0,0.03,1307.01,802.26,0.33,8.0,13.0,23.0,0.28,0.0,69.0,85.0,20.0,17.0,32.0,0.0,31.0,,,0.0,26.0,9.0,0.29,10.0,2.6
