l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,1.0,7.0,4.0,1.0,17.0,1.0,0.0,21.0,1.0,54.76,4.7,1211.98,4.0,0.09,52.0,0.21,67.33,257.62,0.25,3.0,6.0,15.0,0.16,1.0,23.0,29.0,22.0,9.0,25.0,8.7,22.0,,,1.0,12.0,4.0,0.18,6.0,2.0
-1.0,1.0,14.0,2.0,0.22,30.0,1.0,0.0,28.0,1.0,22.95,22.69,11822.56,1.0,0.17,100.0,0.04,656.81,520.95,0.11,4.0,8.0,23.0,0.3,0.0,43.0,57.0,18.0,19.0,30.0,0.0,28.0,,,0.0,16.0,9.0,0.32,8.0,2.0
-1.0,13.0,5.0,2.0,0.67,14.0,1.0,0.0,27.0,1.0,43.37,15.45,10350.44,3.0,0.22,122.0,0.06,575.02,670.01,0.33,2.0,4.0,13.0,0.06,1.0,56.0,66.0,29.0,16.0,53.0,30.77,28.0,,,11.0,8.0,3.0,0.11,4.0,2.0
-1.0,4.0,21.0,6.0,0.55,43.0,1.0,0.0,21.0,2.0,24.3,27.0,17711.76,2.0,0.22,125.0,0.04,983.99,655.99,0.09,10.0,20.0,34.0,0.42,0.0,60.0,65.0,20.0,18.0,26.0,0.0,21.0,,,0.0,40.0,11.0,0.52,20.0,2.0
-1.0,8.0,7.0,3.0,0.75,15.0,1.0,0.0,20.0,0.0,20.71,28.0,16240.0,1.0,0.19,116.0,0.04,902.22,580.0,0.25,3.0,6.0,13.0,0.11,3.0,56.0,60.0,16.0,16.0,37.0,28.57,23.0,,,5.0,12.0,4.0,0.17,6.0,2.0
-1.0,5.0,8.0,2.0,0.33,16.0,1.0,0.0,24.0,1.0,19.95,12.41,3072.34,1.0,0.08,54.0,0.08,170.69,247.59,0.17,1.0,2.0,12.0,0.18,0.0,21.0,33.0,11.0,13.0,34.0,14.29,24.0,,,4.0,4.0,6.0,0.25,2.0,2.0
-1.0,1.0,7.0,3.0,0.75,17.0,4.0,1.0,11.0,1.0,16.45,14.3,3363.72,2.0,0.08,52.0,0.07,186.87,235.23,1.0,3.0,6.0,15.0,0.31,0.0,22.0,30.0,10.0,13.0,13.0,0.0,11.0,,,0.0,12.0,4.0,0.36,6.0,2.0
-1.0,1.0,19.0,1.0,0.1,40.0,8.0,0.78,31.0,3.0,31.42,46.06,66661.35,0.0,0.48,246.0,0.02,3703.41,1447.13,0.8,9.0,17.0,32.0,0.2,17.0,102.0,144.0,31.0,28.0,50.0,35.42,48.0,,,0.0,34.0,10.0,0.21,16.0,2.13
-1.0,5.0,5.0,1.0,0.33,9.0,3.0,1.0,12.0,2.0,18.28,10.0,1828.37,2.0,0.06,41.0,0.1,101.58,182.84,1.0,2.0,3.0,8.0,0.16,0.0,20.0,21.0,11.0,11.0,19.0,7.69,12.0,,,1.0,6.0,3.0,0.25,2.0,3.0
-1.0,1.0,11.0,2.0,0.33,21.0,5.0,0.8,9.0,2.0,10.31,18.2,3415.17,1.0,0.06,45.0,0.05,189.73,187.65,0.83,5.0,9.0,17.0,0.55,0.0,14.0,31.0,5.0,13.0,11.0,0.0,9.0,,,0.0,18.0,6.0,0.67,8.0,2.25
-1.0,10.0,5.0,2.0,0.67,22.0,1.0,0.0,36.0,1.0,85.25,13.0,14407.24,11.0,0.37,190.0,0.08,800.4,1108.25,0.33,2.0,4.0,21.0,0.06,2.0,88.0,102.0,44.0,13.0,53.0,14.29,38.0,,,4.0,8.0,3.0,0.08,4.0,2.0
-1.0,11.0,13.0,3.0,0.43,31.0,1.0,0.0,36.0,1.0,38.26,27.7,29360.62,4.0,0.35,178.0,0.04,1631.15,1059.85,0.14,6.0,12.0,26.0,0.12,4.0,82.0,96.0,37.0,25.0,60.0,25.0,40.0,,,8.0,24.0,7.0,0.18,12.0,2.0
-1.0,2.0,3.0,2.0,1.0,7.0,1.0,0.0,8.0,2.0,11.6,10.0,1160.0,2.0,0.04,29.0,0.1,64.44,116.0,0.5,1.0,2.0,7.0,0.18,0.0,12.0,17.0,6.0,10.0,11.0,0.0,8.0,,,0.0,4.0,2.0,0.25,2.0,2.0
-1.0,3.0,5.0,2.0,0.67,12.0,1.0,0.0,10.0,0.0,32.98,6.18,1260.48,6.0,0.07,48.0,0.16,70.03,203.9,0.33,2.0,3.0,11.0,0.2,1.0,17.0,31.0,11.0,8.0,15.0,9.09,11.0,,,0.0,6.0,3.0,0.27,2.0,3.0
-1.0,2.0,11.0,1.0,0.17,19.0,5.0,0.8,12.0,3.0,8.39,32.79,9019.28,0.0,0.09,60.0,0.03,501.07,275.1,0.83,5.0,9.0,15.0,0.35,1.0,27.0,33.0,7.0,17.0,17.0,14.29,13.0,,,1.0,18.0,6.0,0.46,8.0,2.25
-1.0,4.0,33.0,5.0,0.29,64.0,7.0,0.38,34.0,3.0,51.63,25.9,34627.03,6.0,0.45,214.0,0.04,1923.72,1337.06,0.41,16.0,28.0,49.0,0.38,6.0,94.0,120.0,49.0,27.0,45.0,15.0,40.0,,,0.0,56.0,17.0,0.43,24.0,2.33
-1.0,6.0,5.0,3.0,1.0,11.0,1.0,0.0,12.0,1.0,20.12,11.08,2469.1,3.0,0.07,48.0,0.09,137.17,222.91,0.33,2.0,4.0,10.0,0.13,1.0,24.0,24.0,13.0,12.0,24.0,29.41,13.0,,,4.0,8.0,3.0,0.23,4.0,2.0
-1.0,2.0,7.0,1.0,0.25,16.0,1.0,0.0,14.0,3.0,21.83,21.53,10120.67,0.0,0.16,94.0,0.05,562.26,470.0,0.25,3.0,6.0,14.0,0.24,0.0,38.0,56.0,15.0,17.0,17.0,0.0,14.0,,,0.0,12.0,4.0,0.29,6.0,2.0
-1.0,1.0,107.0,24.0,0.44,219.0,25.0,0.45,75.0,3.0,62.26,74.54,345890.61,7.0,1.55,694.0,0.01,19216.15,4640.43,0.46,53.0,99.0,167.0,0.7,0.0,255.0,439.0,65.0,38.0,77.0,0.0,75.0,,,0.0,198.0,54.0,0.72,92.0,2.15
-1.0,33.0,29.0,8.0,0.53,65.0,3.0,0.14,52.0,0.0,80.65,25.1,50799.32,7.0,0.67,306.0,0.04,2822.18,2024.1,0.2,14.0,26.0,52.0,0.13,9.0,139.0,167.0,72.0,26.0,115.0,35.8,61.0,,,20.0,52.0,15.0,0.25,24.0,2.17
-1.0,9.0,11.0,6.0,1.0,27.0,3.0,0.4,32.0,0.0,44.0,22.29,21860.16,9.0,0.33,160.0,0.04,1214.45,980.69,0.5,5.0,9.0,23.0,0.13,0.0,71.0,89.0,43.0,27.0,47.0,13.51,32.0,,,5.0,18.0,6.0,0.19,8.0,2.25
-1.0,2.0,3.0,2.0,1.0,7.0,1.0,0.0,6.0,0.0,16.5,2.0,66.0,2.0,0.01,11.0,0.5,3.67,33.0,0.5,1.0,2.0,7.0,0.22,0.0,4.0,7.0,4.0,4.0,9.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,5.0,67.0,30.0,0.88,153.0,17.0,0.48,90.0,2.0,179.17,21.38,81861.96,16.0,1.28,548.0,0.05,4547.89,3829.8,0.5,33.0,65.0,121.0,0.35,1.0,243.0,305.0,108.0,19.0,98.0,2.17,91.0,,,1.0,130.0,34.0,0.37,64.0,2.02
-1.0,12.0,5.0,2.0,0.67,13.0,1.0,0.0,11.0,2.0,31.59,11.45,4145.3,3.0,0.12,68.0,0.09,230.29,361.89,0.33,2.0,4.0,12.0,0.09,2.0,28.0,40.0,22.0,18.0,34.0,47.62,13.0,,,8.0,8.0,3.0,0.23,4.0,2.0
-1.0,0.0,5.0,3.0,1.0,11.0,1.0,0.0,13.0,6.0,23.44,7.33,1260.57,2.0,0.06,38.0,0.14,70.03,171.9,0.33,2.0,4.0,10.0,0.21,0.0,16.0,22.0,12.0,11.0,14.0,0.0,13.0,,,0.0,8.0,3.0,0.23,4.0,2.0
-1.0,0.0,3.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,18.39,4.89,439.63,1.0,0.03,22.0,0.2,24.42,89.92,0.5,1.0,2.0,6.0,0.33,0.0,11.0,11.0,9.0,8.0,6.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,8.0,17.0,12.0,0.92,36.0,1.0,0.0,56.0,0.0,36.39,41.23,61862.5,3.0,0.5,253.0,0.02,3436.81,1500.48,0.08,3.0,6.0,25.0,0.2,0.0,111.0,142.0,35.0,26.0,65.0,0.0,56.0,,,0.0,12.0,13.0,0.23,6.0,2.0
-1.0,1.0,7.0,2.0,0.5,24.0,1.0,0.0,21.0,3.0,53.82,9.17,4521.96,4.0,0.16,94.0,0.11,251.22,493.31,0.25,3.0,6.0,22.0,0.17,0.0,45.0,49.0,27.0,11.0,23.0,0.0,21.0,,,0.0,12.0,4.0,0.19,6.0,2.0
-1.0,4.0,3.0,1.0,0.5,7.0,1.0,0.0,7.0,0.0,13.74,10.63,1550.69,0.0,0.05,35.0,0.09,86.15,145.95,0.5,1.0,2.0,7.0,0.17,0.0,17.0,18.0,8.0,10.0,12.0,0.0,7.0,,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,1.0,3.0,1.0,0.5,5.0,1.0,0.0,9.0,2.0,10.53,13.2,1834.45,0.0,0.05,34.0,0.08,101.91,138.97,0.5,1.0,2.0,5.0,0.18,0.0,11.0,23.0,5.0,12.0,11.0,0.0,9.0,,,0.0,4.0,2.0,0.22,2.0,2.0
-1.0,3.0,3.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,12.24,9.33,1066.06,0.0,0.04,30.0,0.11,59.23,114.22,0.5,1.0,2.0,5.0,0.22,0.0,14.0,16.0,6.0,8.0,9.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,5.0,3.0,1.0,0.5,7.0,1.0,0.0,6.0,2.0,11.99,6.67,533.03,1.0,0.03,21.0,0.15,29.61,79.95,0.5,1.0,2.0,7.0,0.09,0.0,10.0,11.0,6.0,8.0,22.0,62.5,6.0,,,10.0,4.0,2.0,0.33,2.0,2.0
-1.0,3.0,13.0,4.0,0.57,32.0,4.0,0.5,26.0,2.0,24.26,23.75,13682.58,2.0,0.19,109.0,0.04,760.14,576.11,0.57,6.0,11.0,27.0,0.23,0.0,50.0,59.0,20.0,19.0,30.0,0.0,26.0,,,0.0,22.0,7.0,0.27,10.0,2.2
-1.0,1.0,3.0,1.0,0.5,5.0,1.0,0.0,9.0,1.0,35.77,7.0,1752.53,0.0,0.08,57.0,0.14,97.36,250.36,0.5,1.0,2.0,5.0,0.18,0.0,28.0,29.0,14.0,7.0,11.0,0.0,9.0,,,0.0,4.0,2.0,0.22,2.0,2.0
-1.0,0.0,3.0,2.0,1.0,7.0,1.0,0.0,4.0,0.0,8.57,5.25,236.11,1.0,0.01,13.0,0.19,13.12,44.97,0.5,1.0,2.0,7.0,0.4,0.0,6.0,7.0,4.0,7.0,5.0,0.0,4.0,,,0.0,4.0,2.0,0.5,2.0,2.0
-1.0,10.0,5.0,3.0,1.0,13.0,1.0,0.0,35.0,0.0,99.53,11.61,13418.54,5.0,0.39,199.0,0.09,745.47,1155.66,0.33,2.0,4.0,12.0,0.06,4.0,95.0,104.0,45.0,11.0,50.0,10.26,39.0,,,0.0,8.0,3.0,0.08,4.0,2.0
-1.0,23.0,18.0,7.0,0.7,36.0,7.0,0.67,40.0,0.0,49.69,15.32,11670.05,8.0,0.25,130.0,0.07,648.34,761.54,0.7,7.0,11.0,28.0,0.12,6.0,54.0,76.0,37.0,21.0,81.0,29.82,46.0,,,11.0,22.0,10.0,0.22,8.0,2.75
-1.0,0.0,3.0,1.0,0.5,5.0,1.0,0.0,5.0,2.0,16.21,4.2,286.08,0.0,0.02,19.0,0.24,15.89,68.11,0.5,1.0,2.0,5.0,0.33,0.0,6.0,13.0,5.0,7.0,6.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,4.0,5.0,1.0,0.33,9.0,3.0,1.0,12.0,0.0,18.86,7.33,1014.21,1.0,0.05,32.0,0.14,56.35,138.3,1.0,2.0,4.0,8.0,0.14,0.0,12.0,20.0,9.0,11.0,21.0,25.0,12.0,,,4.0,8.0,3.0,0.25,4.0,2.0
-1.0,13.0,3.0,1.0,0.5,15.0,1.0,0.0,33.0,0.0,56.88,16.48,15453.19,2.0,0.31,175.0,0.06,858.51,937.57,0.5,1.0,2.0,15.0,0.03,0.0,71.0,104.0,28.0,13.0,58.0,25.0,33.0,,,11.0,4.0,2.0,0.06,2.0,2.0
-1.0,0.0,9.0,1.0,0.2,17.0,3.0,0.5,11.0,2.0,16.86,17.14,4949.88,0.0,0.1,63.0,0.06,274.99,288.85,0.6,4.0,8.0,14.0,0.42,0.0,29.0,34.0,11.0,13.0,12.0,0.0,11.0,,,0.0,16.0,5.0,0.45,8.0,2.0
-1.0,0.0,3.0,2.0,1.0,6.0,1.0,0.0,4.0,1.0,12.17,8.4,858.37,1.0,0.03,25.0,0.12,47.69,102.19,0.5,1.0,2.0,6.0,0.4,0.0,7.0,18.0,5.0,12.0,5.0,0.0,4.0,,,0.0,4.0,2.0,0.5,2.0,2.0
-1.0,0.0,5.0,1.0,0.33,8.0,3.0,1.0,11.0,2.0,16.4,9.1,1358.43,0.0,0.05,33.0,0.11,75.47,149.28,1.0,2.0,3.0,7.0,0.25,0.0,14.0,19.0,10.0,13.0,12.0,0.0,11.0,,,0.0,6.0,3.0,0.27,2.0,3.0
-1.0,57.0,129.0,41.0,0.63,276.0,34.0,0.52,179.0,2.0,150.67,48.83,359267.3,24.0,2.45,981.0,0.02,19959.29,7357.35,0.52,64.0,126.0,213.0,0.26,7.0,438.0,543.0,148.0,33.0,252.0,7.73,186.0,,,8.0,252.0,65.0,0.35,124.0,2.02
-1.0,13.0,7.0,3.0,0.75,15.0,1.0,0.0,18.0,1.0,56.43,12.83,9294.08,3.0,0.24,138.0,0.08,516.34,724.21,0.25,3.0,6.0,13.0,0.1,3.0,63.0,75.0,27.0,11.0,41.0,33.33,21.0,,,6.0,12.0,4.0,0.19,6.0,2.0
-1.0,1.0,19.0,5.0,0.5,35.0,6.0,0.56,13.0,3.0,19.75,20.46,8269.85,3.0,0.13,85.0,0.05,459.44,404.17,0.6,9.0,15.0,27.0,0.67,0.0,38.0,47.0,13.0,14.0,15.0,0.0,13.0,,,0.0,30.0,10.0,0.77,12.0,2.5
-1.0,1.0,5.0,1.0,0.33,9.0,1.0,0.0,7.0,2.0,18.88,9.0,1529.25,0.0,0.06,40.0,0.11,84.96,169.92,0.33,2.0,4.0,8.0,0.33,0.0,20.0,20.0,10.0,9.0,9.0,0.0,7.0,,,0.0,8.0,3.0,0.43,4.0,2.0
-1.0,2.0,25.0,4.0,0.31,48.0,9.0,0.67,28.0,4.0,33.99,21.89,16290.19,3.0,0.25,138.0,0.05,905.01,744.14,0.69,12.0,22.0,37.0,0.42,0.0,53.0,85.0,23.0,19.0,31.0,0.0,28.0,,,0.0,44.0,13.0,0.46,20.0,2.2
-1.0,4.0,3.0,2.0,1.0,7.0,1.0,0.0,7.0,4.0,15.32,11.0,1854.11,1.0,0.06,39.0,0.09,103.01,168.56,0.5,1.0,2.0,7.0,0.17,0.0,18.0,21.0,9.0,11.0,12.0,0.0,7.0,,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,4.0,5.0,2.0,0.67,11.0,3.0,1.0,12.0,3.0,27.43,7.86,1693.16,4.0,0.07,47.0,0.13,94.06,215.49,1.0,2.0,3.0,10.0,0.18,0.0,22.0,25.0,14.0,10.0,17.0,0.0,12.0,,,0.0,6.0,3.0,0.25,2.0,3.0
-1.0,1.0,35.0,6.0,0.33,58.0,13.0,0.71,26.0,0.0,37.58,34.62,45032.28,6.0,0.43,224.0,0.03,2501.79,1300.85,0.72,17.0,26.0,42.0,0.64,0.0,107.0,117.0,34.0,22.0,28.0,0.0,26.0,,,0.0,52.0,18.0,0.69,18.0,2.89
-1.0,14.0,21.0,5.0,0.45,40.0,5.0,0.4,69.0,1.0,84.72,25.33,54371.71,3.0,0.72,329.0,0.04,3020.65,2146.25,0.45,10.0,18.0,31.0,0.09,5.0,152.0,177.0,69.0,23.0,125.0,37.27,74.0,,,36.0,36.0,11.0,0.15,16.0,2.25
-1.0,6.0,7.0,4.0,1.0,17.0,1.0,0.0,32.0,1.0,44.39,13.19,7722.51,4.0,0.2,106.0,0.08,429.03,585.5,0.25,3.0,6.0,15.0,0.08,1.0,45.0,61.0,29.0,17.0,52.0,28.89,33.0,,,12.0,12.0,4.0,0.12,6.0,2.0
-1.0,0.0,3.0,2.0,1.0,8.0,1.0,0.0,10.0,0.0,29.95,3.0,269.58,2.0,0.03,23.0,0.33,14.98,89.86,0.5,1.0,2.0,8.0,0.18,0.0,9.0,14.0,9.0,6.0,11.0,0.0,10.0,,,0.0,4.0,2.0,0.2,2.0,2.0
-1.0,6.0,9.0,1.0,0.2,17.0,5.0,1.0,23.0,2.0,22.35,17.0,6460.0,0.0,0.13,76.0,0.06,358.89,380.0,1.0,4.0,8.0,14.0,0.17,0.0,30.0,46.0,15.0,17.0,30.0,0.0,23.0,,,0.0,16.0,5.0,0.22,8.0,2.0
-1.0,9.0,25.0,9.0,0.69,62.0,8.0,0.58,47.0,2.0,57.88,31.53,57542.56,10.0,0.61,293.0,0.03,3196.81,1825.04,0.62,12.0,24.0,51.0,0.19,0.0,134.0,159.0,51.0,24.0,70.0,2.08,47.0,,,1.0,48.0,13.0,0.28,24.0,2.0
-1.0,5.0,7.0,2.0,0.5,15.0,1.0,0.0,16.0,1.0,21.98,12.6,3489.0,1.0,0.09,57.0,0.08,193.83,276.9,0.25,3.0,5.0,13.0,0.15,1.0,27.0,30.0,15.0,14.0,26.0,20.0,17.0,,,3.0,10.0,4.0,0.24,4.0,2.5
-1.0,29.0,21.0,3.0,0.27,42.0,1.0,0.0,31.0,0.0,51.67,21.46,23803.95,2.0,0.37,187.0,0.05,1322.44,1109.05,0.09,10.0,19.0,33.0,0.13,10.0,88.0,99.0,41.0,20.0,82.0,40.38,41.0,,,11.0,38.0,11.0,0.27,18.0,2.11
-1.0,6.0,5.0,1.0,0.33,11.0,1.0,0.0,17.0,2.0,20.45,15.17,4705.14,1.0,0.1,66.0,0.07,261.39,310.23,0.33,2.0,4.0,10.0,0.09,7.0,26.0,40.0,12.0,14.0,33.0,34.62,24.0,,,2.0,8.0,3.0,0.13,4.0,2.0
-1.0,4.0,3.0,1.0,0.5,6.0,1.0,0.0,8.0,1.0,17.13,4.67,373.12,0.0,0.03,21.0,0.21,20.73,79.95,0.5,1.0,2.0,6.0,0.13,0.0,7.0,14.0,6.0,8.0,15.0,20.0,8.0,,,2.0,4.0,2.0,0.25,2.0,2.0
-1.0,2.0,7.0,3.0,0.75,15.0,3.0,0.67,18.0,0.0,25.11,14.0,4921.77,3.0,0.12,68.0,0.07,273.43,351.55,0.75,3.0,5.0,13.0,0.17,2.0,28.0,40.0,18.0,18.0,23.0,10.0,20.0,,,0.0,10.0,4.0,0.2,4.0,2.5
-1.0,1.0,7.0,1.0,0.25,14.0,1.0,0.0,12.0,0.0,21.91,10.05,2210.79,0.0,0.07,48.0,0.1,122.82,220.08,0.25,3.0,6.0,12.0,0.29,0.0,17.0,31.0,11.0,13.0,14.0,0.0,12.0,,,0.0,12.0,4.0,0.33,6.0,2.0
-1.0,1.0,5.0,1.0,0.33,9.0,3.0,1.0,10.0,1.0,9.26,12.1,1355.2,0.0,0.04,28.0,0.08,75.29,112.0,1.0,2.0,4.0,8.0,0.25,0.0,11.0,17.0,5.0,11.0,12.0,0.0,10.0,,,0.0,8.0,3.0,0.3,4.0,2.0
-1.0,2.0,9.0,1.0,0.2,18.0,4.0,0.75,11.0,2.0,7.24,21.0,3192.0,0.0,0.05,38.0,0.05,177.33,152.0,0.8,4.0,8.0,15.0,0.36,0.0,14.0,24.0,4.0,12.0,14.0,0.0,11.0,,,0.0,16.0,5.0,0.45,8.0,2.0
-1.0,16.0,13.0,3.0,0.43,22.0,6.0,0.83,23.0,0.0,36.88,23.03,19562.81,1.0,0.28,149.0,0.04,1086.82,849.37,0.86,6.0,10.0,17.0,0.12,6.0,68.0,81.0,31.0,21.0,57.0,42.5,29.0,,,11.0,20.0,7.0,0.24,8.0,2.5
-1.0,1.0,9.0,4.0,0.8,15.0,5.0,1.0,17.0,3.0,25.03,8.36,1748.44,2.0,0.07,44.0,0.12,97.14,209.22,1.0,4.0,7.0,12.0,0.23,0.0,18.0,26.0,14.0,13.0,22.0,15.0,17.0,,,3.0,14.0,5.0,0.29,6.0,2.33
-1.0,1.0,5.0,2.0,0.67,9.0,1.0,0.0,9.0,0.0,10.79,14.57,2290.24,1.0,0.05,37.0,0.07,127.24,157.17,0.33,2.0,4.0,8.0,0.25,0.0,17.0,20.0,7.0,12.0,12.0,10.0,9.0,,,1.0,8.0,3.0,0.33,4.0,2.0
-1.0,1.0,3.0,1.0,0.5,7.0,1.0,0.0,8.0,0.0,16.35,11.5,2162.0,0.0,0.06,47.0,0.09,120.11,188.0,0.5,1.0,2.0,7.0,0.2,0.0,23.0,24.0,8.0,8.0,10.0,0.0,8.0,,,0.0,4.0,2.0,0.25,2.0,2.0
-1.0,1.0,9.0,1.0,0.17,18.0,1.0,0.0,21.0,2.0,13.76,36.0,17838.51,0.0,0.17,102.0,0.03,991.03,495.51,0.17,2.0,4.0,14.0,0.23,3.0,44.0,58.0,11.0,18.0,26.0,12.5,24.0,,,0.0,8.0,6.0,0.25,4.0,2.0
-1.0,4.0,11.0,8.0,1.0,22.0,3.0,0.29,32.0,0.0,33.95,14.15,6799.13,7.0,0.16,88.0,0.07,377.73,480.43,0.38,1.0,2.0,16.0,0.19,4.0,31.0,57.0,23.0,21.0,43.0,15.79,36.0,,,2.0,4.0,8.0,0.22,2.0,2.0
-1.0,9.0,11.0,3.0,0.5,24.0,1.0,0.0,40.0,0.0,56.47,17.4,17102.11,2.0,0.33,180.0,0.06,950.12,982.7,0.17,5.0,10.0,20.0,0.08,8.0,83.0,97.0,31.0,13.0,73.0,36.51,48.0,,,15.0,20.0,6.0,0.13,10.0,2.0
-1.0,20.0,15.0,6.0,0.75,29.0,1.0,0.0,24.0,0.0,55.87,16.21,14703.33,2.0,0.3,159.0,0.06,816.85,906.37,0.13,7.0,14.0,23.0,0.12,6.0,73.0,86.0,36.0,16.0,65.0,45.45,30.0,,,14.0,28.0,8.0,0.27,14.0,2.0
-1.0,0.0,3.0,1.0,0.5,6.0,1.0,0.0,11.0,1.0,16.61,3.0,149.49,0.0,0.02,15.0,0.33,8.3,49.83,0.5,1.0,2.0,6.0,0.17,0.0,4.0,11.0,4.0,6.0,12.0,0.0,11.0,,,0.0,4.0,2.0,0.18,2.0,2.0
-1.0,27.0,19.0,2.0,0.18,34.0,1.0,0.0,38.0,0.0,33.74,23.2,18157.82,1.0,0.26,136.0,0.04,1008.77,782.66,0.09,7.0,13.0,25.0,0.13,4.0,58.0,78.0,30.0,24.0,83.0,30.91,42.0,,,13.0,26.0,11.0,0.26,12.0,2.17
-1.0,1.0,5.0,3.0,1.0,12.0,1.0,0.0,10.0,2.0,14.62,9.17,1228.15,1.0,0.04,31.0,0.11,68.23,133.98,0.33,2.0,4.0,11.0,0.25,0.0,15.0,16.0,9.0,11.0,12.0,0.0,10.0,,,0.0,8.0,3.0,0.3,4.0,2.0
-1.0,1.0,17.0,4.0,0.44,36.0,9.0,1.0,19.0,2.0,26.08,25.85,17423.93,4.0,0.22,125.0,0.04,968.0,674.04,1.0,8.0,15.0,29.0,0.43,0.0,47.0,78.0,20.0,22.0,21.0,0.0,19.0,,,0.0,30.0,9.0,0.47,14.0,2.14
-1.0,1.0,3.0,2.0,1.0,8.0,1.0,0.0,5.0,0.0,13.67,5.71,446.5,2.0,0.03,20.0,0.18,24.81,78.14,0.5,1.0,2.0,8.0,0.29,0.0,10.0,10.0,7.0,8.0,7.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,2.0,15.0,2.0,0.25,27.0,7.0,0.86,24.0,3.0,10.04,45.0,20327.14,1.0,0.15,95.0,0.02,1129.29,451.71,0.88,7.0,12.0,21.0,0.3,0.0,45.0,50.0,9.0,18.0,27.0,0.0,24.0,,,0.0,24.0,8.0,0.33,10.0,2.4
-1.0,1.0,13.0,1.0,0.14,21.0,6.0,0.83,8.0,2.0,8.51,21.12,3799.3,0.0,0.06,44.0,0.05,211.07,179.85,0.86,6.0,10.0,16.0,0.7,0.0,13.0,31.0,4.0,13.0,10.0,0.0,8.0,,,0.0,20.0,7.0,0.88,8.0,2.5
-1.0,0.0,3.0,1.0,0.5,5.0,1.0,0.0,5.0,3.0,10.75,4.0,172.08,0.0,0.01,12.0,0.25,9.56,43.02,0.5,1.0,2.0,5.0,0.33,0.0,4.0,8.0,4.0,8.0,6.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,6.0,3.0,2.0,1.0,5.0,1.0,0.0,3.0,1.0,12.18,3.0,109.62,1.0,0.01,11.0,0.33,6.09,36.54,0.5,1.0,2.0,5.0,0.14,1.0,4.0,7.0,4.0,6.0,14.0,57.14,4.0,,,3.0,4.0,2.0,0.5,2.0,2.0
-1.0,2.0,13.0,8.0,1.0,33.0,5.0,0.57,37.0,1.0,38.0,20.84,16509.21,8.0,0.26,137.0,0.05,917.18,792.05,0.63,3.0,6.0,27.0,0.19,2.0,58.0,79.0,32.0,23.0,42.0,5.13,39.0,,,0.0,12.0,8.0,0.21,6.0,2.0
-1.0,1.0,9.0,1.0,0.2,18.0,5.0,1.0,11.0,2.0,8.42,20.4,3502.14,0.0,0.06,42.0,0.05,194.56,171.67,1.0,4.0,8.0,15.0,0.38,0.0,17.0,25.0,5.0,12.0,13.0,0.0,11.0,,,0.0,16.0,5.0,0.45,8.0,2.0
-1.0,3.0,3.0,1.0,0.5,6.0,1.0,0.0,11.0,2.0,25.04,7.33,1346.57,0.0,0.06,47.0,0.14,74.81,183.62,0.5,1.0,2.0,6.0,0.11,1.0,22.0,25.0,9.0,6.0,18.0,21.43,12.0,,,2.0,4.0,2.0,0.17,2.0,2.0
-1.0,22.0,5.0,3.0,1.0,12.0,1.0,0.0,18.0,0.0,59.75,7.4,3272.06,2.0,0.15,82.0,0.14,181.78,442.17,0.33,2.0,4.0,11.0,0.05,5.0,37.0,45.0,30.0,12.0,61.0,52.63,23.0,,,15.0,8.0,3.0,0.13,4.0,2.0
-1.0,6.0,3.0,1.0,0.5,5.0,1.0,0.0,12.0,1.0,18.46,16.91,5277.76,0.0,0.1,69.0,0.06,293.21,312.13,0.5,1.0,2.0,5.0,0.04,0.0,31.0,38.0,11.0,12.0,47.0,70.0,12.0,,,28.0,4.0,2.0,0.17,2.0,2.0
-1.0,1.0,5.0,2.0,0.67,9.0,1.0,0.0,10.0,1.0,12.54,12.75,2038.87,1.0,0.05,37.0,0.08,113.27,159.91,0.33,2.0,4.0,8.0,0.23,0.0,17.0,20.0,8.0,12.0,13.0,9.09,10.0,,,1.0,8.0,3.0,0.3,4.0,2.0
-1.0,6.0,13.0,4.0,0.57,31.0,1.0,0.0,30.0,3.0,34.65,30.14,31475.69,4.0,0.35,187.0,0.03,1748.65,1044.39,0.14,6.0,12.0,26.0,0.18,3.0,92.0,95.0,29.0,19.0,40.0,9.09,33.0,,,0.0,24.0,7.0,0.21,12.0,2.0
