l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,1.0,5.0,0.33,13.0,1.0,0.0,9.0,0.0,3.0,1.0,13.14,11.57,1.0,1758.86,0.05,38.0,0.09,97.71,152.0,0.33,2.0,4.0,12.0,1.0,0.23,18.0,20.0,7.0,9.0,13.0,10.0,10.0,,0.0,8.0,3.0,0.3,4.0,1.0
-1.0,4.0,3.0,1.0,6.0,1.0,0.0,10.0,0.0,2.0,1.0,11.89,11.0,2.0,1438.79,0.04,32.0,0.09,79.93,130.8,0.5,1.0,2.0,6.0,1.0,0.11,12.0,20.0,6.0,11.0,19.0,16.67,11.0,,1.0,4.0,2.0,0.18,2.0,2.0
-1.0,0.0,9.0,0.2,18.0,1.0,0.0,18.0,0.0,5.0,1.0,30.19,11.08,0.0,3704.76,0.11,75.0,0.09,205.82,334.46,0.2,4.0,8.0,15.0,11.0,0.12,32.0,43.0,13.0,9.0,42.0,50.0,29.0,,7.0,16.0,5.0,0.17,8.0,1.0
-1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,10.44,3.5,2.0,127.89,0.01,11.0,0.29,7.11,36.54,1.0,0.0,0.0,4.0,0.0,0.2,3.0,8.0,3.0,7.0,5.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
-1.0,16.0,29.0,0.47,70.0,1.0,0.0,135.0,0.0,15.0,1.0,65.71,58.84,2.0,227518.97,1.29,700.0,0.02,12639.94,3866.49,0.07,14.0,28.0,57.0,2.0,0.06,269.0,431.0,32.0,14.0,264.0,45.12,137.0,,109.0,56.0,15.0,0.11,28.0,7.0
-1.0,2.0,5.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,24.16,13.29,1.0,4268.92,0.11,71.0,0.08,237.16,321.17,0.33,6.0,8.0,9.0,22.0,0.07,29.0,42.0,12.0,11.0,41.0,70.97,31.0,,0.0,16.0,3.0,0.1,4.0,2.0
-1.0,2.0,5.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,22.7,11.0,1.0,2747.01,0.08,56.0,0.09,152.61,249.73,0.33,5.0,7.0,9.0,16.0,0.09,22.0,34.0,11.0,11.0,33.0,64.0,25.0,,0.0,14.0,3.0,0.12,4.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,18.49,2.4,0.0,106.51,0.01,14.0,0.42,5.92,44.38,1.0,0.0,0.0,2.0,0.0,0.17,6.0,8.0,5.0,4.0,6.0,0.0,4.0,,0.0,0.0,1.0,0.25,0.0,1.0
-1.0,1.0,3.0,1.0,6.0,1.0,0.0,17.0,0.0,2.0,1.0,32.25,11.29,2.0,4115.0,0.12,75.0,0.09,228.61,364.35,0.5,1.0,2.0,6.0,0.0,0.08,32.0,43.0,17.0,12.0,24.0,10.53,17.0,,2.0,4.0,2.0,0.12,2.0,2.0
-1.0,2.0,15.0,0.63,32.0,1.0,0.0,32.0,0.0,8.0,1.0,32.54,14.62,7.0,6962.7,0.16,98.0,0.07,386.82,476.08,0.13,7.0,14.0,26.0,14.0,0.16,36.0,62.0,16.0,13.0,50.0,30.43,46.0,,0.0,28.0,8.0,0.17,14.0,5.0
-1.0,0.0,11.0,0.17,13.0,6.0,1.0,10.0,0.0,5.0,0.83,26.97,6.3,0.0,1070.48,0.06,40.0,0.16,59.47,169.92,1.0,5.0,6.0,9.0,0.0,0.33,14.0,26.0,10.0,9.0,18.0,37.5,10.0,,6.0,12.0,6.0,0.6,2.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,7.74,1.5,0.0,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,2.0,0.0,0.2,2.0,3.0,2.0,3.0,5.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,0.0,3.0,0.5,7.0,1.0,0.0,8.0,0.0,2.0,1.0,16.21,7.31,0.0,866.8,0.04,29.0,0.14,48.16,118.54,0.5,1.0,2.0,7.0,0.0,0.2,13.0,16.0,8.0,9.0,10.0,0.0,8.0,,0.0,4.0,2.0,0.25,2.0,1.0
-1.0,1.0,5.0,0.33,10.0,1.0,0.0,10.0,0.0,3.0,1.0,22.08,5.0,0.0,552.07,0.04,29.0,0.2,30.67,110.41,0.33,2.0,4.0,9.0,6.0,0.13,10.0,19.0,7.0,7.0,24.0,50.0,16.0,,4.0,8.0,3.0,0.19,4.0,1.0
-1.0,6.0,3.0,1.0,6.0,1.0,0.0,7.0,0.0,2.0,1.0,19.48,4.81,2.0,451.25,0.03,24.0,0.21,25.07,93.77,0.5,1.0,2.0,6.0,0.0,0.13,11.0,13.0,8.0,7.0,15.0,0.0,7.0,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,2.0,3.0,0.5,6.0,1.0,0.0,5.0,0.0,2.0,1.0,10.95,6.0,0.0,394.38,0.02,19.0,0.17,21.91,65.73,0.5,1.0,2.0,6.0,1.0,0.18,10.0,9.0,5.0,6.0,11.0,16.67,6.0,,0.0,4.0,2.0,0.33,2.0,1.0
-1.0,3.0,1.0,1.0,2.0,1.0,0.0,10.0,0.0,1.0,1.0,86.0,1.6,1.0,220.17,0.05,33.0,0.63,12.23,137.61,1.0,0.0,0.0,3.0,0.0,0.07,16.0,17.0,15.0,3.0,14.0,0.0,10.0,,0.0,0.0,1.0,0.1,0.0,1.0
-1.0,1.0,1.0,1.0,2.0,1.0,0.0,20.0,0.0,0.0,0.0,130.16,2.57,1.0,860.66,0.11,73.0,0.39,47.81,334.7,1.0,0.0,0.0,3.0,0.0,0.05,36.0,37.0,21.0,3.0,22.0,0.0,20.0,,0.0,0.0,1.0,0.05,0.0,1.0
-1.0,2.0,5.0,0.67,10.0,1.0,0.0,11.0,0.0,2.0,0.67,19.59,6.6,2.0,853.54,0.04,29.0,0.15,47.42,129.32,0.33,2.0,4.0,9.0,0.0,0.16,11.0,18.0,10.0,12.0,19.0,26.67,11.0,,4.0,8.0,3.0,0.27,4.0,2.0
-1.0,4.0,65.0,0.06,160.0,1.0,0.0,161.0,0.0,32.0,0.97,124.02,34.8,4.0,150174.45,1.44,722.0,0.03,8343.02,4315.6,0.03,32.0,64.0,129.0,1.0,0.19,329.0,393.0,52.0,11.0,171.0,2.42,162.0,,3.0,128.0,33.0,0.2,64.0,2.0
-1.0,3.0,1.0,1.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,26.46,10.4,1.0,2862.24,0.09,66.0,0.1,159.01,275.22,1.0,0.0,0.0,8.0,0.0,0.07,26.0,40.0,10.0,8.0,15.0,20.0,8.0,,2.0,0.0,1.0,0.13,0.0,1.0
-1.0,1.0,1.0,1.0,3.0,1.0,0.0,7.0,5.0,1.0,1.0,32.17,3.5,2.0,394.06,0.04,27.0,0.29,21.89,112.59,1.0,0.0,0.0,4.0,0.0,0.07,11.0,16.0,11.0,7.0,14.0,0.0,7.0,,0.0,0.0,1.0,0.14,0.0,1.0
-1.0,2.0,13.0,1.0,26.0,1.0,0.0,57.0,0.0,8.0,1.0,28.4,29.22,4.0,24245.57,0.28,152.0,0.03,1346.98,829.83,0.13,4.0,8.0,20.0,6.0,0.11,64.0,88.0,23.0,21.0,73.0,17.39,63.0,,6.0,16.0,8.0,0.13,8.0,8.0
-1.0,0.0,9.0,0.2,11.0,5.0,1.0,4.0,0.0,5.0,1.0,16.64,8.94,0.0,1328.8,0.05,35.0,0.11,73.82,148.68,1.0,5.0,8.0,8.0,0.0,0.71,13.0,22.0,8.0,11.0,7.0,20.0,4.0,,1.0,12.0,5.0,1.25,2.0,1.0
-1.0,3.0,7.0,0.75,16.0,3.0,0.67,18.0,0.0,3.0,0.75,23.39,8.64,5.0,1744.95,0.07,46.0,0.12,96.94,202.05,0.75,3.0,5.0,14.0,1.0,0.15,19.0,27.0,11.0,10.0,26.0,14.29,19.0,,2.0,10.0,4.0,0.21,4.0,3.0
-1.0,3.0,41.0,0.05,63.0,21.0,1.0,46.0,0.0,2.0,0.1,109.88,12.14,1.0,16192.96,0.44,234.0,0.08,899.61,1333.9,1.0,20.0,21.0,44.0,0.0,0.4,116.0,118.0,43.0,9.0,52.0,2.13,46.0,,1.0,42.0,21.0,0.46,2.0,1.0
-1.0,10.0,3.0,1.0,21.0,1.0,0.0,35.0,0.0,2.0,1.0,60.99,27.71,5.0,46829.13,0.56,291.0,0.04,2601.62,1689.94,0.5,2.0,4.0,21.0,0.0,0.03,117.0,174.0,38.0,18.0,65.0,33.96,35.0,,18.0,8.0,2.0,0.06,4.0,2.0
-1.0,2.0,11.0,0.5,20.0,6.0,1.0,24.0,0.0,4.0,0.67,19.24,26.13,1.0,13132.25,0.17,98.0,0.04,729.57,502.67,1.0,5.0,9.0,16.0,3.0,0.18,44.0,54.0,16.0,19.0,33.0,17.24,27.0,,2.0,18.0,6.0,0.22,8.0,3.0
-1.0,0.0,11.0,0.33,25.0,1.0,0.0,14.0,0.0,2.0,0.67,27.04,6.65,0.0,1195.99,0.06,44.0,0.15,66.44,179.85,0.33,5.0,10.0,21.0,2.0,0.12,19.0,25.0,10.0,7.0,25.0,33.33,16.0,,5.0,20.0,3.0,0.19,10.0,1.0
-1.0,4.0,19.0,0.7,34.0,7.0,0.67,41.0,0.0,7.0,0.7,40.22,15.43,2.0,9572.82,0.21,123.0,0.06,531.82,620.46,0.7,9.0,15.0,26.0,0.0,0.19,54.0,69.0,21.0,12.0,54.0,14.58,41.0,,7.0,30.0,10.0,0.24,12.0,7.0
-1.0,4.0,43.0,0.09,137.0,1.0,0.0,479.0,0.0,5.0,0.23,1643.15,10.81,1.0,192184.74,5.92,2029.0,0.09,10676.93,17770.43,0.05,21.0,42.0,117.0,3.0,0.05,1019.0,1010.0,424.0,9.0,487.0,0.62,482.0,,0.0,84.0,22.0,0.05,42.0,2.0
-1.0,2.0,9.0,0.2,19.0,1.0,0.0,14.0,0.0,5.0,1.0,23.12,11.15,0.0,2875.94,0.09,57.0,0.09,159.77,257.83,0.2,4.0,8.0,16.0,6.0,0.2,29.0,28.0,13.0,10.0,25.0,30.0,20.0,,0.0,16.0,5.0,0.25,8.0,1.0
-1.0,4.0,15.0,1.0,37.0,1.0,0.0,53.0,0.0,1.0,1.0,61.35,18.11,7.0,20109.39,0.37,193.0,0.06,1117.19,1110.69,1.0,5.0,10.0,30.0,4.0,0.01,86.0,107.0,38.0,16.0,67.0,11.67,57.0,,3.0,20.0,1.0,0.02,10.0,1.0
-1.0,3.0,11.0,0.17,16.0,5.0,0.8,17.0,0.0,3.0,0.5,30.02,8.14,0.0,1990.3,0.08,52.0,0.12,110.57,244.42,0.83,5.0,9.0,12.0,0.0,0.21,19.0,33.0,14.0,12.0,29.0,29.17,17.0,,7.0,14.0,6.0,0.35,4.0,1.0
-1.0,1.0,7.0,0.25,13.0,1.0,0.0,11.0,0.0,4.0,1.0,20.36,5.5,0.0,616.0,0.04,28.0,0.18,34.22,112.0,0.25,3.0,6.0,11.0,4.0,0.17,11.0,17.0,8.0,8.0,23.0,31.25,15.0,,1.0,12.0,4.0,0.27,6.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,6.0,1.0,1.0,27.35,3.0,1.0,246.13,0.03,21.0,0.33,13.67,82.04,1.0,0.0,0.0,3.0,0.0,0.17,9.0,12.0,9.0,6.0,6.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,5.0,15.0,0.88,37.0,1.0,0.0,44.0,0.0,7.0,0.88,56.98,20.85,7.0,24780.28,0.4,202.0,0.05,1376.68,1188.29,0.13,6.0,12.0,31.0,8.0,0.13,95.0,107.0,41.0,18.0,61.0,18.52,52.0,,2.0,24.0,8.0,0.15,12.0,7.0
-1.0,2.0,9.0,0.2,19.0,1.0,0.0,14.0,1.0,5.0,1.0,23.12,11.15,0.0,2875.94,0.09,57.0,0.09,159.77,257.83,0.2,4.0,8.0,16.0,6.0,0.2,29.0,28.0,13.0,10.0,25.0,30.0,20.0,,0.0,16.0,5.0,0.25,8.0,1.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.33,1.5,1.0,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,3.0,0.0,0.25,1.0,3.0,1.0,3.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,7.0,13.0,0.43,26.0,6.0,0.83,26.0,0.0,3.0,0.43,23.39,29.87,3.0,20863.11,0.23,141.0,0.03,1159.06,698.54,0.86,6.0,9.0,21.0,0.0,0.17,56.0,85.0,15.0,16.0,41.0,18.75,26.0,,6.0,18.0,7.0,0.27,6.0,3.0
-1.0,2.0,3.0,1.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,7.97,5.83,1.0,271.29,0.02,14.0,0.17,15.07,46.51,0.5,1.0,2.0,5.0,0.0,0.2,5.0,9.0,3.0,7.0,10.0,0.0,6.0,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,0.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,16.14,3.5,3.0,197.65,0.02,17.0,0.29,10.98,56.47,1.0,0.0,0.0,5.0,0.0,0.17,7.0,10.0,5.0,5.0,6.0,0.0,4.0,,0.0,0.0,1.0,0.25,0.0,1.0
-1.0,6.0,41.0,0.71,69.0,21.0,1.0,72.0,0.0,21.0,1.0,73.98,24.85,3.0,45693.84,0.61,331.0,0.04,2538.55,1838.57,1.0,20.0,34.0,50.0,3.0,0.25,130.0,201.0,34.0,13.0,83.0,4.0,75.0,,0.0,68.0,21.0,0.28,28.0,15.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.61,1.0,0.0,0.0,2.0,0.0,0.25,0.0,5.0,0.0,5.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,27.0,1.0,1.0,42.0,1.0,0.0,412.0,0.0,1.0,1.0,19.25,316.29,1.0,1925547.43,2.02,1522.0,0.0,106974.86,6088.0,1.0,0.0,0.0,43.0,0.0,0.0,492.0,1030.0,7.0,9.0,468.0,6.15,412.0,,27.0,0.0,1.0,0.0,0.0,1.0
-1.0,4.0,6.0,1.0,12.0,1.0,0.0,21.0,0.0,5.0,1.0,34.9,9.88,3.0,3408.59,0.11,71.0,0.1,189.37,344.92,0.2,0.0,0.0,9.0,1.0,0.18,28.0,43.0,17.0,12.0,28.0,4.55,22.0,,0.0,0.0,5.0,0.23,0.0,5.0
-1.0,6.0,7.0,1.0,21.0,1.0,0.0,32.0,0.0,4.0,1.0,56.08,10.43,10.0,6105.91,0.2,116.0,0.1,339.22,585.15,0.25,3.0,6.0,19.0,1.0,0.07,48.0,68.0,23.0,10.0,56.0,27.27,33.0,,11.0,12.0,4.0,0.12,6.0,4.0
-1.0,0.0,5.0,1.0,10.0,1.0,0.0,15.0,0.0,3.0,1.0,27.6,10.33,1.0,2947.55,0.1,66.0,0.1,163.75,285.25,0.33,2.0,4.0,9.0,0.0,0.12,31.0,35.0,12.0,8.0,25.0,16.67,15.0,,3.0,8.0,3.0,0.2,4.0,3.0
-1.0,8.0,11.0,0.33,34.0,5.0,0.8,31.0,0.0,2.0,0.33,50.45,19.92,8.0,20022.14,0.34,179.0,0.05,1112.34,1005.03,0.83,5.0,7.0,30.0,3.0,0.11,75.0,104.0,32.0,17.0,53.0,27.91,34.0,,9.0,14.0,6.0,0.18,4.0,2.0
-1.0,0.0,3.0,0.5,5.0,1.0,0.0,5.0,0.0,2.0,1.0,10.28,4.38,0.0,196.76,0.01,13.0,0.23,10.93,44.97,0.5,1.0,2.0,5.0,0.0,0.22,5.0,8.0,4.0,7.0,9.0,28.57,5.0,,2.0,4.0,2.0,0.4,2.0,1.0
-1.0,21.0,15.0,0.63,52.0,3.0,0.29,82.0,0.0,0.0,0.0,87.79,39.59,9.0,137611.34,1.16,569.0,0.03,7645.07,3475.75,0.38,7.0,13.0,46.0,2.0,0.07,194.0,375.0,49.0,20.0,121.0,16.32,84.0,,14.0,26.0,8.0,0.1,12.0,5.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.17,1.0,0.0,1.0,0.0,6.0,80.0,4.0,,1.0,0.0,1.0,0.25,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.25,0.0,4.0,0.0,4.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,0.0,3.0,0.5,5.0,1.0,0.0,10.0,1.0,2.0,1.0,15.0,10.08,0.0,1524.96,0.05,37.0,0.1,84.72,151.24,0.5,1.0,2.0,5.0,0.0,0.17,11.0,26.0,6.0,11.0,12.0,0.0,10.0,,0.0,4.0,2.0,0.2,2.0,1.0
-1.0,11.0,9.0,0.8,25.0,3.0,0.5,41.0,0.0,2.0,0.4,44.34,24.5,5.0,26614.86,0.36,207.0,0.04,1478.6,1086.32,0.6,4.0,7.0,22.0,1.0,0.08,84.0,123.0,24.0,14.0,60.0,12.77,42.0,,5.0,14.0,5.0,0.12,6.0,4.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,3.0,1.0,1.0,12.69,8.1,1.0,832.67,0.03,27.0,0.12,46.26,102.8,1.0,0.0,0.0,3.0,0.0,0.1,9.0,18.0,5.0,9.0,10.0,0.0,5.0,,0.0,0.0,1.0,0.2,0.0,1.0
-1.0,53.0,23.0,0.67,40.0,1.0,0.0,37.0,0.0,12.0,1.0,50.86,16.07,4.0,13151.58,0.27,157.0,0.06,730.64,817.88,0.08,11.0,19.0,30.0,3.0,0.12,67.0,90.0,25.0,12.0,97.0,9.76,40.0,,1.0,38.0,12.0,0.3,16.0,8.0
-1.0,10.0,49.0,0.96,95.0,6.0,0.21,52.0,0.0,21.0,0.84,48.19,26.59,19.0,34076.93,0.43,246.0,0.04,1893.16,1281.53,0.24,24.0,36.0,72.0,6.0,0.28,78.0,168.0,22.0,15.0,90.0,32.47,58.0,,19.0,68.0,25.0,0.43,20.0,24.0
-1.0,55.0,5.0,1.0,17.0,1.0,0.0,37.0,0.0,3.0,1.0,42.02,14.54,4.0,8882.16,0.2,137.0,0.07,493.45,610.94,0.33,2.0,4.0,16.0,0.0,0.03,42.0,95.0,13.0,9.0,99.0,9.76,37.0,,4.0,8.0,3.0,0.08,4.0,3.0
-1.0,23.0,1.0,1.0,3.0,1.0,0.0,34.0,0.0,0.0,0.0,90.04,11.57,2.0,12056.16,0.35,200.0,0.09,669.79,1041.89,1.0,0.0,0.0,4.0,2.0,0.01,72.0,128.0,28.0,9.0,86.0,44.26,36.0,,25.0,0.0,1.0,0.03,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.0,0.0,0.0,15.51,1.0,0.0,0.0,2.0,0.0,0.2,0.0,6.0,0.0,6.0,5.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,6.0,9.0,1.0,20.0,1.0,0.0,36.0,0.0,2.0,0.4,33.69,16.32,4.0,8977.94,0.18,110.0,0.06,498.77,550.0,0.2,4.0,8.0,17.0,0.0,0.09,37.0,73.0,17.0,15.0,56.0,25.0,36.0,,12.0,16.0,5.0,0.14,8.0,5.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,6.2,2.5,1.0,38.77,0.01,6.0,0.4,2.15,15.51,1.0,0.0,0.0,3.0,0.0,0.25,1.0,5.0,1.0,5.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,27.47,1.5,0.0,61.81,0.01,13.0,0.67,3.43,41.21,1.0,0.0,0.0,2.0,0.0,0.17,6.0,7.0,6.0,3.0,6.0,0.0,4.0,,0.0,0.0,1.0,0.25,0.0,1.0
-1.0,704.0,60.0,0.45,182.0,19.0,0.6,492.0,0.0,4.0,0.13,261.7,41.64,19.0,453835.77,3.63,1520.0,0.02,25213.1,10898.29,0.61,28.0,39.0,153.0,2.0,0.03,583.0,937.0,126.0,18.0,1229.0,5.75,494.0,,28.0,78.0,31.0,0.06,22.0,14.0
-1.0,3.0,11.0,1.0,24.0,1.0,0.0,29.0,0.0,6.0,1.0,44.56,12.0,5.0,6416.47,0.18,106.0,0.08,356.47,534.71,0.17,5.0,10.0,20.0,4.0,0.12,48.0,58.0,22.0,11.0,50.0,35.56,33.0,,12.0,20.0,6.0,0.18,10.0,6.0
-1.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,39.26,3.2,2.0,402.06,0.04,33.0,0.31,22.34,125.64,1.0,0.0,0.0,5.0,0.0,0.13,16.0,17.0,10.0,4.0,8.0,0.0,4.0,,0.0,0.0,1.0,0.25,0.0,1.0
-1.0,0.0,3.0,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,7.65,7.5,1.0,430.2,0.02,16.0,0.13,23.9,57.36,0.5,1.0,2.0,5.0,0.0,0.22,5.0,11.0,3.0,9.0,9.0,0.0,7.0,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,4.0,17.0,0.11,19.0,9.0,1.0,13.0,0.0,8.0,0.89,23.84,10.0,0.0,2384.18,0.08,52.0,0.1,132.45,238.42,1.0,8.0,27.0,12.0,1.0,0.41,20.0,32.0,12.0,12.0,22.0,7.14,14.0,,0.0,18.0,9.0,0.64,2.0,1.0
-1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,18.82,4.0,1.0,301.14,0.03,21.0,0.25,16.73,75.28,1.0,0.0,0.0,4.0,0.0,0.17,8.0,13.0,6.0,6.0,6.0,25.0,3.0,,1.0,0.0,1.0,0.33,0.0,1.0
-1.0,9.0,19.0,0.1,55.0,1.0,0.0,101.0,0.0,1.0,0.1,284.56,8.91,0.0,22586.42,0.85,385.0,0.11,1254.8,2535.21,0.1,9.0,18.0,47.0,0.0,0.09,196.0,189.0,88.0,8.0,114.0,1.94,101.0,,2.0,36.0,10.0,0.1,18.0,1.0
-1.0,4.0,11.0,0.5,24.0,5.0,0.8,26.0,0.0,5.0,0.83,37.03,12.75,2.0,6019.08,0.16,87.0,0.08,334.39,472.09,0.83,5.0,10.0,20.0,0.0,0.18,39.0,48.0,26.0,17.0,33.0,3.7,26.0,,1.0,20.0,6.0,0.23,10.0,3.0
-1.0,84.0,45.0,0.57,149.0,8.0,0.32,259.0,0.0,17.0,0.74,120.85,54.03,11.0,352833.64,2.18,1042.0,0.02,19601.87,6529.99,0.35,22.0,38.0,128.0,4.0,0.05,412.0,630.0,61.0,16.0,505.0,38.19,263.0,,156.0,76.0,23.0,0.09,32.0,13.0
-1.0,5.0,9.0,0.4,25.0,1.0,0.0,38.0,0.0,5.0,1.0,30.74,11.6,5.0,4136.75,0.12,75.0,0.09,229.82,356.62,0.2,4.0,8.0,22.0,0.0,0.09,29.0,46.0,15.0,12.0,54.0,19.15,38.0,,9.0,16.0,5.0,0.13,8.0,2.0
-1.0,9.0,21.0,0.18,63.0,1.0,0.0,73.0,0.0,2.0,0.18,53.19,34.59,1.0,63638.79,0.61,326.0,0.03,3535.49,1839.9,0.09,10.0,20.0,54.0,1.0,0.1,147.0,179.0,34.0,16.0,115.0,29.81,74.0,,30.0,40.0,11.0,0.15,20.0,2.0
-1.0,21.0,11.0,0.33,48.0,1.0,0.0,67.0,0.0,1.0,0.17,91.12,19.29,22.0,33890.31,0.59,283.0,0.05,1882.79,1757.28,0.17,5.0,10.0,44.0,1.0,0.05,120.0,163.0,56.0,18.0,131.0,37.96,68.0,,40.0,20.0,6.0,0.09,10.0,2.0
-1.0,12.0,9.0,1.0,35.0,1.0,0.0,56.0,0.0,0.0,0.0,52.3,34.8,8.0,63339.46,0.61,342.0,0.03,3518.86,1820.1,0.2,4.0,8.0,32.0,2.0,0.06,116.0,226.0,25.0,15.0,82.0,17.65,58.0,,10.0,16.0,5.0,0.09,8.0,5.0
1.0,332.0,69.0,0.94,521.0,1.0,0.0,428.0,0.0,32.0,0.91,1419.95,39.29,8.0,2192161.64,18.6,6120.0,0.03,121786.76,55792.03,0.03,34.0,68.0,488.0,1.0,0.03,2829.0,3291.0,540.0,15.0,1203.0,45.41,429.0,,355.0,136.0,35.0,0.08,68.0,33.0
1.0,6.0,7.0,0.5,13.0,4.0,1.0,20.0,0.0,4.0,1.0,47.39,10.75,4.0,5476.95,0.17,101.0,0.09,304.28,509.48,1.0,3.0,4.0,11.0,0.0,0.1,43.0,58.0,22.0,11.0,41.0,37.5,20.0,,12.0,8.0,4.0,0.2,2.0,2.0
1.0,17.0,43.0,0.52,100.0,19.0,0.75,131.0,0.0,25.0,1.0,48.08,46.14,9.0,102368.56,0.74,348.0,0.02,5687.14,2218.51,0.76,15.0,29.0,77.0,4.0,0.13,133.0,215.0,49.0,34.0,189.0,22.94,135.0,,35.0,58.0,25.0,0.19,28.0,13.0
1.0,5.0,17.0,0.11,26.0,1.0,0.0,27.0,0.0,8.0,0.89,18.09,22.08,0.0,8817.76,0.13,84.0,0.05,489.88,399.41,0.11,8.0,13.0,19.0,1.0,0.23,41.0,43.0,13.0,14.0,39.0,12.9,28.0,,3.0,26.0,9.0,0.32,10.0,1.0
1.0,17.0,130.0,0.1,239.0,13.0,0.18,222.0,0.0,60.0,0.88,48.71,95.41,5.0,443400.26,1.55,729.0,0.01,24633.35,4647.4,0.19,61.0,115.0,173.0,22.0,0.22,275.0,454.0,49.0,34.0,312.0,21.0,244.0,,37.0,230.0,68.0,0.28,108.0,7.0
1.0,3.0,3.0,1.0,7.0,1.0,0.0,12.0,0.0,2.0,1.0,34.85,6.75,3.0,1587.77,0.08,52.0,0.15,88.21,235.23,0.5,1.0,2.0,7.0,0.0,0.12,21.0,31.0,14.0,9.0,17.0,0.0,12.0,,0.0,4.0,2.0,0.17,2.0,2.0
1.0,3.0,11.0,0.67,22.0,1.0,0.0,31.0,0.0,6.0,1.0,27.55,17.19,2.0,8142.3,0.16,89.0,0.06,452.35,473.65,0.17,4.0,8.0,18.0,1.0,0.14,38.0,51.0,21.0,19.0,43.0,13.89,32.0,,4.0,16.0,6.0,0.19,8.0,4.0
1.0,118.0,273.0,0.12,494.0,73.0,0.53,709.0,0.0,54.0,0.39,150.7,147.72,5.0,3288484.49,7.42,3358.0,0.01,182693.6,22261.38,0.53,136.0,215.0,359.0,21.0,0.14,1167.0,2191.0,79.0,20.0,980.0,16.88,730.0,,123.0,430.0,137.0,0.19,158.0,17.0
